,latent_mean_0,latent_mean_1,latent_mean_2,latent_logvar_0,latent_logvar_1,latent_logvar_2,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
221,-1.3119526,-1.7952805,-1.2752649,-2.383436,-2.2400997,-2.4671147,-1.5758232,-2.2189672,-0.9962133
222,-1.8671105,1.6607745,-1.0098201,-3.2846973,-2.5512772,-2.833677,-1.803669,1.3620648,-0.94133365
223,1.3031077,-0.29879323,0.15831742,-1.8089838,-2.2086601,-2.811678,1.1522766,-0.38052872,-0.05099006
224,-1.1799767,-1.6898515,-0.95615053,-2.686634,-1.9631692,-2.899203,-1.9670167,-1.3136785,-0.8869648
225,1.2117124,-2.4796689,-2.3152604,-1.1959293,0.04505372,-1.3284396,0.9908042,-0.92231727,-2.2817795
226,-1.4328599,4.3768654,-1.2316176,-3.8733442,-3.7177916,-3.785755,-1.7817523,4.3585052,-1.0333481
227,-1.6902426,-0.9609462,-2.1305685,-4.7299767,-2.0474238,-2.8030376,-1.7708243,-1.0859671,-1.838594
228,-1.755658,2.4118185,-1.0693265,-5.06208,-2.7699537,-3.85354,-1.824195,2.530398,-1.1575332
229,1.45246,1.6759617,-1.0192772,-1.1902535,-0.6517881,-1.8845081,1.0696901,-0.047207594,-0.40285325
230,1.8277166,2.490781,-1.407227,-1.5744007,-2.0110579,-1.7585534,1.5379245,2.2558708,-2.022372
231,1.3204751,4.1455,-1.8824154,-0.5657332,-1.3944223,-1.9277854,1.6552591,3.7340827,-1.118963
232,-2.4956102,2.7203987,-3.1009002,-0.15804577,-0.17547584,-1.3102322,-2.676845,2.934232,-2.8768415
233,-0.33106256,1.9031808,-1.957946,-0.74055123,0.2753576,-1.4839256,0.5302923,2.2780147,-2.3658476
234,-2.1130955,-0.7889628,-2.6558566,-2.2796953,-1.3842286,-1.9791553,-1.5115042,-0.64054465,-3.0521307
235,0.061139166,-0.2537812,-0.98105085,-1.0370849,-0.9806198,-1.9776145,-0.041940905,-0.17046961,-0.9763822
236,0.87570554,-4.8289747,-1.3663977,-5.57195,-3.4830532,-4.2502384,0.8832916,-4.885826,-1.1795241
237,1.5851943,-0.4124159,-1.0375532,-1.0162075,-1.0927798,-2.0177422,1.8942078,-1.2695211,-1.5425222
238,-2.0356255,4.13183,-1.3358546,-4.0206423,-2.6018815,-3.2891333,-2.0857935,4.128637,-1.290543
239,1.9439168,3.3925045,-1.8842708,-0.6982157,-0.8033247,-1.6625428,1.9642196,2.142439,-1.508201
240,0.61491233,-1.4083023,-1.8903898,-0.5279083,-0.9079747,-1.4987404,0.661688,-3.1188545,-1.598789
241,2.0737402,-2.281828,-1.7709657,-1.2059507,-0.62722814,-1.6379253,2.9337037,-1.4230167,-1.4816828
242,-0.96612245,1.0975204,-1.2519721,-0.8401607,-1.00776,-1.930704,-1.0804834,-0.08356917,-0.4723645
243,1.1899362,4.5855937,-2.6384768,-0.9874444,-0.24434966,-1.441325,0.11439419,4.15855,-2.4138825
244,-1.9021072,0.8752139,-2.8682764,-2.0952187,-1.0419643,-1.3702369,-2.140237,1.3923752,-2.8607445
245,-1.6559224,-1.2446468,-2.2465456,-1.2724528,-0.9596425,-1.5625488,-2.158833,-1.0866013,-1.3971949
246,-2.2564254,3.6347015,-2.208745,-0.47988462,-0.6774833,-1.7605393,-1.5417724,4.109385,-2.1238828
247,-1.6947916,0.64267915,-1.3453306,-0.8157048,-1.2424453,-1.9189208,-1.9286195,0.81578755,-1.4612864
248,-1.1332247,1.1907375,-1.965859,-0.82598937,-0.89312565,-1.5581651,-2.066967,1.6250879,-2.3821115
249,-2.0277925,-0.684796,-2.6412702,-0.6237748,-0.8281679,-1.3852744,-2.2545037,0.32557428,-2.5674129
250,-0.8871019,1.9040201,-2.0787988,-1.2458353,-1.1201795,-1.4057255,-0.592665,1.9878266,-2.1898968
251,2.8698287,2.4004006,-1.0220588,-1.7527294,-2.2354002,-1.93539,2.8933368,2.400757,-0.67421013
252,-1.5376668,0.23225051,-1.8725735,-0.9787622,-1.6426039,-1.7678235,-1.3073082,0.17477474,-1.7407283
253,0.4027999,-0.55173117,-0.8934618,-1.124492,-0.5538721,-1.9763187,0.95615864,0.6638003,-1.0608338
254,0.1980204,1.478503,-0.78618133,-1.7135586,-0.9759233,-2.4201593,0.20754495,1.1433196,-1.3854609
255,2.0482502,2.5989616,-1.1586608,-0.9726784,-0.17580771,-1.8644437,2.0314283,0.6123607,-0.9480193
256,-2.5119455,6.195418,-3.8377295,-5.6230116,-2.0944242,-3.1508331,-2.462841,5.7756624,-3.800833
257,-0.58246017,0.8822426,-2.8582103,0.19270277,-0.0059645176,-1.0353758,-2.7794256,1.878161,-1.9538561
258,-2.4901998,-0.434505,-3.0150146,-2.556857,-1.4905075,-2.0353684,-2.3425434,-1.0665224,-3.202765
259,-1.6600969,-1.0430257,-1.8828155,-1.8056105,-0.9455476,-2.022395,-1.1698298,-1.6115131,-1.8684947
260,-0.4565425,-1.8915186,0.16134587,-1.6537852,-1.4298799,-2.9019122,-0.24868363,-1.4807694,-0.075452775
261,-1.6881695,-1.6369507,-1.8259283,-2.6171565,-1.5512244,-2.3177123,-1.8849077,-1.6644585,-1.6196184
262,-1.8315907,0.7805783,-2.1589975,-1.2932541,-0.73326445,-1.4120635,-1.8659817,0.9439275,-2.6119952
263,-1.7762172,0.1606282,-0.055563837,-4.461993,-3.2995987,-3.59935,-1.7379009,0.008397207,0.07926506
264,-0.31682926,5.8050184,-2.8217425,-5.7304115,-2.5995226,-3.958673,-0.3378601,5.723828,-2.5921917
265,0.9584988,-2.4327877,-2.0038533,-3.4062667,-0.21944606,-2.2653897,0.9930323,-2.876749,-1.6034701
266,2.596735,-3.1648927,-0.48473755,-4.3477254,-1.771322,-2.76865,2.654247,-3.701748,-0.58021915
267,-0.8408061,0.83760923,-0.9231206,-1.1357452,-1.4172275,-2.1512341,-1.0029483,0.5771787,-0.9352566
268,-2.3326178,-0.53880924,-1.6522905,-5.0388184,-3.6657333,-2.9944136,-2.167278,-0.6421054,-1.6272985
269,2.093311,0.8303583,-1.6306571,-0.9747977,-0.6401396,-1.6743854,3.149856,1.479466,-1.1911979
270,-1.3865924,-1.1321628,-1.9495314,-1.1491709,-0.81632066,-1.7059546,-1.4642191,-2.228232,-2.1348774
271,-1.8478763,-0.96807116,-2.585672,-1.401578,-0.6886288,-1.7159176,-2.5865865,-1.3798722,-2.6503007
272,-1.569252,6.900395,-3.0528936,-4.31953,-0.004522383,-3.0466125,-1.5148675,8.955099,-2.9124205
273,-1.6218622,-1.2960322,-2.0746667,-1.1617258,-0.96265507,-1.5884175,-1.3638418,-1.1291832,-1.7327576
274,0.052450836,-0.4886004,-0.54358566,-1.0869334,-1.8159251,-2.3575299,-0.013411514,-0.7496165,-0.42820486
275,-2.2737803,3.0189307,-2.9161353,0.40837955,0.027801037,-1.1646038,-2.2807994,4.7956696,-2.1387777
276,2.4588509,-1.694715,-0.35191908,-1.3274711,-1.477876,-2.3542752,2.6431994,-1.4756016,-0.24288367
277,-0.34310633,-0.59637105,-1.8406326,-0.6558975,-2.0975623,-1.7583053,-0.34271628,-1.0211453,-2.4652028
278,3.0003047,-2.905695,-1.0062186,-1.565006,-1.0054818,-2.2820718,2.6515975,-2.2372816,-1.478117
279,-1.5712886,0.5037729,-0.95874536,-3.2616167,-1.4879684,-3.1958485,-1.3982278,0.27299815,-0.70054996
280,-1.7605016,-0.86219037,-2.702269,-1.009015,-0.7839744,-1.5085484,-1.8717347,-0.5041256,-2.3825946
281,0.03222829,0.9294626,-1.3994644,-1.0465784,-0.6757971,-1.6989715,0.30392358,0.03099209,-0.8858187
282,-2.4508808,5.926859,-3.2011776,-4.214843,-0.9493582,-3.1736736,-2.5524776,6.6759553,-2.9105318
283,-2.663854,5.9956865,-2.990431,-3.4740596,-1.952862,-2.6848395,-2.102439,5.4799056,-3.0418746
284,-2.160609,4.4101233,-2.2177079,-3.9837449,-1.8479378,-3.1046839,-2.254388,4.398847,-2.2660964
285,-2.685923,5.480839,-3.460464,-3.1559515,-1.4741564,-2.3453796,-3.1636562,5.2574983,-3.7495265
286,0.97443277,0.18895185,-0.37539002,-1.4904459,-1.7241206,-2.4651325,0.44920385,0.18454678,-0.42758384
287,-1.3992445,3.8062155,-1.401608,-3.1428037,-2.8596497,-3.2413948,-1.4333181,3.3888009,-1.2289602
288,-2.6564388,5.6480513,-3.34592,-1.832804,-0.6261101,-2.218656,-3.077588,5.862816,-3.1131444
289,-1.7648878,-1.1480852,-2.483757,-1.0646175,-1.1587408,-1.277214,-1.4499319,-1.7699375,-2.248012
290,-0.61544526,0.9396432,-1.403514,-0.9947957,-0.7563039,-1.745614,-1.0584723,0.46523547,-1.5054095
291,0.32975262,2.910199,-1.9074718,-0.60302246,-0.64837015,-1.5272739,-0.57540727,3.3760042,-1.6319352
292,-1.2728655,-1.7723539,-1.7611576,-1.21505,-1.736516,-1.665686,-1.8111844,-1.4316511,-1.5758303
293,0.2962119,1.4258373,0.11607605,-1.5722365,-0.9439685,-2.9481382,0.30282208,1.2473528,0.11941574
294,-1.0340173,2.0835807,-1.1078964,-1.64473,-1.6726354,-2.331118,-1.118893,2.5382755,-1.0611715
295,-0.43109545,-1.7951117,-1.0223178,-2.0878057,-1.7752573,-2.5540786,-0.49085853,-1.7673348,-0.8528578
296,-1.9815881,0.96435744,-1.1908386,-0.8866732,-0.84529793,-2.1421607,-1.21996,0.89340866,-1.3669947
297,-1.8915746,0.41253203,-0.71886396,-4.0107107,-3.045517,-3.249145,-1.7737186,0.17673548,-0.5328029
298,-2.01315,-0.5477941,-1.6814867,-2.95579,-1.998871,-2.4927154,-2.0577855,-0.31897593,-1.3591491
299,0.9613181,0.558822,-1.4131463,-1.313001,-1.0929939,-2.0748978,1.4883871,0.08094394,-1.4347138
300,-2.3029053,2.5729604,-2.688816,-3.8319266,-1.5147903,-2.9421058,-2.4510627,2.7496758,-2.7128851
301,-2.7464995,1.0472181,-3.4422264,-5.102857,-3.318798,-2.3551445,-2.7481523,1.2729678,-3.822746
302,-2.4256594,4.697027,-3.5142515,-3.5486133,-1.0870999,-2.4523542,-2.4233704,5.5143414,-3.453693
303,-1.3750559,-0.58273965,-2.5604453,-7.2872124,-0.8850268,-3.956596,-1.349674,-0.8868135,-2.5899823
304,0.019574583,0.7168986,-0.6049961,-1.3914938,-1.9168286,-2.3823874,0.20883843,0.93549234,-0.568285
305,1.7370977,-2.964949,-2.7853832,-4.3966727,-0.80283284,-2.4362044,1.5982416,-3.6739168,-2.6837904
306,-0.7221448,4.0809455,-0.7698244,-1.0244626,-2.2760286,-2.514701,-1.9610314,4.093146,-0.5820556
307,1.0578494,-0.8564306,-1.4938548,-0.68798995,-1.4195204,-1.8037195,1.5586641,-1.3946857,-1.5249935
308,0.84653157,4.503483,-2.749856,-0.480309,0.20466071,-1.1916975,-0.45176333,6.814418,-3.2376685
309,1.3316553,-0.51028657,-0.40987667,-1.3652407,-1.8701735,-2.448652,1.0399626,-0.3916626,-0.71031547
310,-0.3934847,2.9929218,-1.9397522,-1.6213455,-1.4882632,-1.3531508,-0.8932107,2.4889865,-1.4727324
311,2.1389806,-0.49091876,-0.14859685,-1.702515,-1.9430606,-2.5606573,2.1534688,-0.68551874,-0.30690342
312,1.4427342,-1.4871714,-0.79563594,-1.1278706,-2.242225,-2.1335585,3.088068,-1.9639138,-0.620611
313,1.2161379,3.7892396,-2.390627,-0.5435488,0.0126571655,-1.2754524,0.49291724,3.0013158,-1.4194036
314,-0.16229588,0.6512789,-1.0143393,-1.6246846,-1.4127674,-2.492515,0.13466129,-0.011871517,-0.7519341
315,1.2090869,3.18569,-1.5636755,-0.43608606,-0.59867394,-1.7702122,0.6823002,3.2301369,-1.8536521
316,-0.13051206,2.753219,-2.3572865,-0.8343656,-0.26444376,-1.6590786,-0.85669726,3.2849078,-2.090642
317,-1.0411053,0.95966023,-2.6448855,0.19036853,-0.2292943,-1.2251629,-1.0612853,-0.2727515,-3.072012
318,0.8428896,-1.5228457,-1.2549306,-0.751191,-2.0111384,-1.9623306,-0.06115687,-1.7714407,-1.0456386
319,1.5054474,0.0051341653,-0.9869325,-1.4866122,-2.6233592,-2.3879797,1.037024,0.019147508,-0.46073633
320,-2.33681,-0.56548214,-2.957951,-3.3139386,-2.1229079,-2.2779632,-2.157146,-0.8357705,-2.855166
321,-1.646312,-0.8855736,-2.3447485,-0.51195604,-0.9928701,-1.4224563,-1.39451,-1.2030278,-3.1614866
322,-1.1965907,-1.1743209,-0.7897841,-1.450399,-1.5048743,-2.2378113,-1.5239093,-1.106569,-0.3931546
323,1.3204539,-2.062719,-1.3030643,-0.9797826,-0.18770504,-1.8814541,0.6552769,-1.8707992,-1.3414084
324,2.2691298,2.2795668,-1.0422935,-1.0197417,-0.69722027,-1.9626267,2.8510437,4.067354,-1.0821391
325,-0.7344012,1.2103481,-0.6688727,-1.3275144,-1.9689358,-2.3124208,-1.0518473,0.8079889,-0.68785256
326,1.3913705,-0.4799475,-0.22983894,-1.8708172,-3.429667,-2.9575756,1.4084221,-0.68612176,-0.18837668
327,1.3946884,2.1952343,-1.4850286,-0.9592513,-0.39473236,-1.6548977,1.1506763,1.9764754,-1.8303897
328,-1.7191033,2.8288596,-2.890946,-3.354916,-1.6820447,-1.3293656,-2.0125256,2.4770153,-3.2199922
329,-2.5318124,-0.28593272,-3.1099362,-5.704159,-2.8832898,-3.3346837,-2.437909,-0.024272263,-3.1853213
330,-1.6332812,2.4036124,-2.1503067,-2.5455902,-1.3764578,-1.3562677,-1.2826442,3.178386,-2.318336
331,0.8716405,3.664941,-2.7279296,-1.003238,0.24678552,-1.3325627,1.3878758,2.5908055,-1.4517255
332,-2.014304,1.7866397,-3.3022048,-2.9166398,-1.3515769,-1.6989348,-2.025125,1.4421623,-3.82329
333,0.8344049,3.183867,-2.6753306,-0.063575745,-0.1825859,-1.1262685,1.326987,2.8663077,-2.520969
334,-0.6900228,2.2450538,-1.8803955,-1.2998433,-1.1660634,-1.4617321,-0.82444334,2.887717,-1.8001578
335,-1.6956599,0.93330497,-2.912189,0.22771358,0.10060692,-1.0831925,-2.8842065,-0.796969,-2.3024373
336,1.9493468,-2.3253703,0.22282487,-1.6077465,-1.5025355,-2.851234,2.6538122,-2.3559818,-0.24270666
337,-1.1696315,1.0300262,-2.7567081,-9.04534,-1.4216744,-3.8035183,-1.1698786,1.3660586,-2.5488029
338,-1.7031507,1.4208503,-1.5748214,-1.296595,-1.2358929,-1.7262614,-1.2533141,1.4677294,-2.2940798
339,0.25409573,-1.8886259,-0.819286,-1.2759387,-0.20398593,-2.11213,0.6453757,-1.068799,-0.7626015
340,-2.084806,-1.3622682,-1.624834,-1.7025135,-1.547569,-1.9026148,-1.7972269,-1.8591006,-1.6997596
341,-1.6372442,3.6028273,-0.17509511,-3.3425615,-3.4802914,-3.80334,-1.5469061,3.493273,-0.50025654
342,-0.8452157,-1.3292718,-2.697523,-3.218643,1.0077355,-2.2352173,-0.7003888,-3.955996,-1.9909216
343,-0.36738223,-0.32274562,-0.0076310337,-1.5230298,-2.0559485,-2.7946253,-0.43631202,-0.3334483,0.18643746
344,-1.3218457,-0.19689366,0.09574941,-2.0940042,-0.7817209,-2.872746,-1.3762224,0.0086876005,0.31196386
345,0.9848543,0.07202983,-1.4458753,-1.1490258,-2.140488,-2.092131,1.1189117,-0.032015353,-0.9953916
346,1.9564748,0.7647622,-1.6779922,-0.9299282,-0.58665395,-1.6340946,2.073833,-0.108432114,-0.79507756
347,-1.770669,0.791539,-1.7771305,-1.2378986,-0.9100436,-1.5679876,-1.9636497,0.32458153,-2.368515
348,0.08129305,1.6982372,-1.4573089,-1.4867847,-1.5703939,-2.0344546,-0.3969828,1.6178493,-1.4636111
349,1.805871,5.0390034,-2.1112242,-0.5656638,-0.7619843,-1.5400803,2.4810977,5.299231,-2.597741
350,0.94282955,0.6084724,-1.3089828,-1.3209186,-2.1639025,-2.0895295,0.5611602,0.705803,-1.2248634
351,2.3193746,2.492223,-1.7937392,-0.9413364,-0.92201126,-1.801072,2.195325,2.3964224,-2.0830846
352,0.845599,0.023671031,0.8399668,-2.1310031,-1.5999143,-3.168814,0.860702,0.95791876,1.1756426
353,-1.2795584,-1.7440288,0.017574698,-3.2089832,-2.9992142,-3.636682,-1.0290015,-0.9088312,-0.0077160746
354,0.8228894,-2.1102793,-0.8825649,-1.1598572,-0.5562552,-2.1686757,1.1337442,-2.1152503,-0.77487594
355,0.38170582,2.729252,-0.86483324,-1.1219679,-0.9044356,-2.1276152,1.1763203,3.6886275,-0.7402434
356,-1.6344918,0.5384342,-2.635077,-0.8328091,-0.39166188,-1.1459641,-1.3915412,-0.9326765,-2.890773
357,2.1381853,-3.3610337,-1.4701678,-1.4441309,-0.55825853,-1.8165381,2.4094892,-3.3276522,-1.5637943
358,0.04118246,-2.6088617,-2.0720577,-2.1796734,-0.3525524,-2.2262032,0.45935366,-2.6154144,-1.9288169
359,1.3868654,-0.3215148,-0.6901685,-1.320051,-2.1518886,-2.424578,0.7754592,-0.35092953,-0.51682824
360,-1.9644165,-1.5377178,-1.8406557,-5.44302,-3.542708,-3.1405268,-2.033402,-1.50845,-1.9317131
361,1.4103103,-2.5961792,-1.8228658,-1.3312192,-0.33447003,-1.5266186,0.8115511,-1.4928322,-2.1119058
362,-0.8843585,2.7727976,-2.2215495,-1.984153,-1.2361383,-1.2791888,-1.0888107,1.6072601,-1.333194
363,0.3977967,2.5442567,-0.9866202,-1.1835004,-0.74873835,-1.9976982,-0.017802894,2.8543243,-0.69167423
364,-2.473052,3.824745,-3.2508063,-1.4748906,-0.07033616,-2.0144978,-2.720356,3.9928901,-3.6172493
365,-2.1358898,0.45515376,-3.02887,-0.847469,-0.10534775,-1.3092195,-2.1025867,0.73384684,-2.6015491
366,-1.1765716,-0.10726839,-2.8719602,-0.05252719,-0.13813436,-1.1859236,-2.2637246,-1.2379487,-2.444996
367,0.67963547,0.6444363,-0.29779938,-1.6072129,-2.045728,-2.5410519,0.7033472,0.23226774,-0.5138165
368,-2.3566418,4.492215,-2.839983,-3.4117267,-1.3608587,-2.7284536,-2.4468951,5.1992197,-2.8618066
369,0.54201454,2.740909,-2.0066128,-0.549731,-0.29486233,-1.4532175,0.5242634,2.5504158,-2.8007855
370,-0.9653439,-0.36094615,-2.1050918,-0.3954696,-1.3679639,-1.6764605,-1.3665056,-0.05431509,-2.6087024
371,-1.768964,1.0115955,-2.3456538,-1.8146738,-1.02885,-1.4416282,-1.1168582,1.235634,-2.6793153
372,-1.8320355,2.4367027,-1.2301915,-3.2070813,-1.9891047,-3.0394619,-2.1324592,1.6780735,-1.0798426
373,-0.12115526,0.92345613,-1.7413236,-0.90660477,-1.140125,-1.7443209,0.15208253,0.19584626,-1.2616022
374,1.636713,-0.7646866,-1.24626,-0.85556114,-0.5313586,-1.7895997,1.3705376,-1.0627923,-1.5595609
375,-1.7262278,0.73066014,-1.4944218,-1.2473826,-1.060838,-1.8273562,-2.0582666,1.0612873,-1.1568286
376,-0.028837621,-1.4367902,-0.22368923,-1.5085843,-0.43218768,-2.5348413,0.23201656,-2.954028,0.11764461
377,-1.8250122,1.7550833,-3.1631231,-2.9496722,-1.440484,-1.5667145,-1.9171486,1.2662272,-2.2819192
378,-1.9592042,-0.33032936,-2.8878794,-4.196783,-0.97878206,-2.6883304,-2.1354482,-0.37579593,-2.2883615
379,1.055728,-0.6108905,-1.5752879,-0.67676115,-0.95590425,-1.6894622,0.47201496,-0.29393873,-1.7530249
380,-2.022964,-1.4346075,-0.17547885,-2.70318,-2.0796232,-2.819014,-2.3440337,-1.2330105,-0.47970274
381,-0.56973875,0.097112834,0.025508493,-1.4807193,-1.0123644,-2.5934894,-0.5758059,-0.9845825,0.22452794
382,-1.0318646,1.4972365,-2.0346718,-1.1929605,-1.3696325,-1.5100155,-0.25037098,1.6393788,-1.9461575
383,-1.023763,0.23407298,-2.2692406,-0.28354096,-0.75399256,-1.4980823,-0.7985982,1.0887303,-2.478773
384,-1.9223411,0.5443794,-2.950317,-0.81009036,-0.18755758,-1.0872664,-1.5794275,-0.28707713,-3.4788518
385,1.7481718,-0.87616473,-0.4919782,-1.2557107,-2.294468,-2.4317756,1.6469096,-1.0806397,-0.4763478
386,-2.1880226,1.6004419,-3.156938,-1.7768574,-0.51120794,-1.6443928,-1.5363903,1.2719231,-2.842925
387,2.1285715,1.3441908,-0.6094167,-1.679424,-1.881289,-2.2934701,2.30694,1.4705981,-0.8981203
388,-1.9453259,2.179674,-1.6556071,-2.8905084,-1.8634367,-2.6317775,-2.4567983,1.7643365,-1.5714175
389,-0.08784878,-0.7271936,-1.265154,-0.93808466,-1.8593391,-2.150442,0.6409358,-0.44640324,-1.3156768
390,-0.46916783,-1.1465696,0.1681625,-1.5185361,-1.6857038,-2.7925513,-0.5448552,-1.2166917,0.18690078
391,0.9423602,-1.555599,-1.3833077,-1.2442026,-0.63560045,-1.6818095,0.7859333,-1.767228,-1.4766324
392,1.0726774,-1.2775995,-2.0824041,-0.46933615,-0.6570816,-1.4312276,1.7024596,-0.44367206,-1.967213
393,-2.3076825,0.32377952,-1.8802091,-1.0419939,-0.59587884,-1.922107,-1.9713457,0.88569677,-2.1589394
394,3.0206852,2.8000212,-0.8797108,-2.0142817,-2.2995338,-2.0708642,3.0726366,3.1521204,-0.17995125
395,-2.089434,2.5444026,-1.6988856,-4.8835096,-2.9224873,-3.53138,-1.9691691,2.522982,-1.7643168
396,-2.0957184,1.6802104,-1.1342162,-1.7087878,-1.4139545,-2.359401,-1.4289198,1.1189075,-1.13861
397,-1.9180949,-0.11282432,-1.4993641,-2.644074,-1.8517762,-2.562861,-1.864112,0.33751073,-1.8089586
398,-0.030130208,-0.40223756,-1.1854546,-0.9805565,-0.20534611,-1.7697489,-0.70303255,1.484942,-1.9659166
399,1.4671464,-0.46765655,-1.9568833,-0.6562021,-0.3103311,-1.4095776,0.78536963,-1.0711107,-1.8235967
400,-2.1026115,4.9724746,-3.1453466,-1.3773849,0.17219841,-2.0002759,-1.8177068,4.4271355,-3.1547916
401,2.3288352,0.95667666,-1.3607105,-1.1379141,-1.0270158,-1.8478625,2.5497558,1.0096313,-1.4696894
402,-0.024014533,0.022363663,-2.6030989,-0.048571825,-0.34901977,-1.1348263,1.7783287,0.40514365,-2.3302624
403,-2.306663,0.5484801,-1.3024024,-1.5896765,-1.1699462,-2.3103092,-2.6313818,0.31992167,-1.8333206
404,0.347547,-0.24797091,-0.65706325,-1.3404946,-2.201653,-2.4611175,0.0795556,-0.13936105,-0.72067404
405,0.34695894,1.4700549,-2.244984,-0.45236206,-0.13894248,-1.2175126,0.49559665,2.8876832,-1.9134763
406,-1.9009479,0.91197366,-0.60419273,-1.7900088,-1.7575557,-2.5625892,-2.0183232,0.6887978,-0.41376615
407,-2.6788883,6.0348406,-3.858438,-6.700076,-2.4716744,-3.7554436,-2.7333453,6.259487,-3.7995143
408,-0.122620404,-3.0285044,-0.5871161,-1.5691992,-1.2516195,-2.5116558,-0.12957989,-3.3121433,-0.5460753
409,1.8648603,0.6441551,-1.1697155,-1.1536047,-1.2624979,-1.9641207,1.2682525,1.8290122,-2.0254872
410,-2.0661733,3.7467945,-2.4367335,-3.9138687,-1.8458797,-2.872411,-2.0498273,3.746223,-2.2407746
411,-0.5864477,1.9419105,-3.0069885,0.12703252,0.6329998,-0.92483664,-0.5272764,-1.1134319,-3.0750043
412,-1.1084646,-0.04978913,-2.5816002,-0.059440494,-0.45984674,-1.3101779,-1.0636318,-1.0683758,-2.7453763
413,-1.9829702,-0.53516763,-2.960074,-2.4804773,-0.24514675,-2.215562,-2.1343048,-0.60300106,-2.9119568
414,0.44866914,0.83289844,-1.2283525,-1.34857,-0.9142716,-1.9791435,-0.06612539,-0.06959677,-1.1375915
415,0.24288374,3.112943,-2.1782112,-0.20676303,-0.40495795,-1.52707,-0.2986778,2.894086,-1.6687841
416,-0.8920809,-0.17880529,-2.3948069,-7.62924,-0.17995799,-3.6111588,-0.90316844,-1.8536277,-2.2948766
417,-0.39024276,-0.89251494,0.089824975,-1.4051925,-1.9750034,-2.7490115,-0.048814327,-0.795072,-0.11167824
418,-2.1192057,5.0661125,-1.7291855,-6.517947,-3.2288733,-4.3830233,-2.1603131,5.0155745,-1.8212066
419,2.1807568,1.0612051,-1.6833559,-1.3104166,-1.530251,-1.9890742,2.354289,1.1622467,-1.6313336
420,-0.56967765,-1.4782279,-2.240121,-2.2578206,0.199637,-2.028957,-0.70700085,-2.5100882,-2.3679957
421,0.009975731,-1.8019454,-1.8732659,-1.4667057,-0.65117824,-1.8606603,0.44011024,-2.4494734,-1.5877991
422,0.0073557496,3.3209078,-1.004582,-1.246197,-1.2102095,-2.122273,-0.19886789,2.62334,-0.5787668
423,-2.4357538,3.2994921,-3.3424227,-2.3918705,-1.1214736,-1.9359967,-2.3638005,2.6658628,-3.3998437
424,-2.1229177,-0.7954281,-2.6290019,-2.149808,-1.3946849,-1.8794434,-2.0047994,-1.2209822,-2.0137362
425,1.8675113,-1.4010391,-0.86396277,-1.3511554,-2.1632638,-2.0071108,1.898251,-1.5342128,-0.6680674
426,0.5862805,0.3108018,-2.4419086,-0.34376442,-0.2916441,-1.1956053,-1.8380032,-0.39863777,-2.366349
427,-0.3677817,-3.6817472,-0.5313921,-3.0039706,-3.2155404,-3.4692945,-0.38187477,-3.8760343,-0.4489961
428,0.7285283,-2.482979,-0.3331611,-1.1984175,-1.6460334,-2.566083,1.0215179,-2.322322,0.040018886
429,1.119524,-0.47565332,-0.28798077,-1.5080504,-0.64502335,-2.3739786,1.2661002,-1.319383,0.03444472
430,-0.8119161,-1.7373648,-1.6502825,-1.846475,-1.6571122,-2.208614,-0.45804423,-1.7635623,-1.9885383
431,0.87324005,-3.168722,-2.1784382,-2.8485484,-0.49724507,-2.3212337,0.6201179,-4.5868096,-2.1132798
432,-2.2969162,3.6182444,-2.0135574,-2.498321,-1.667427,-2.5911925,-1.6218097,3.4714122,-2.2538302
433,-2.198414,1.2427268,-3.1256492,-1.6291713,-0.6795362,-1.4534132,-1.9133055,2.0977128,-3.6964765
434,-0.07996911,0.74311703,-2.9333544,-2.5326514,0.7528869,-1.8143504,0.7098823,-0.40290874,-2.5447962
435,0.19355422,0.02005428,-0.7662233,-1.2103951,-1.9936752,-2.369079,0.6166432,0.06865365,-0.68986243
436,2.4483905,2.472873,-1.1753665,-1.6981065,-2.1967251,-1.882626,2.111828,2.7039301,-1.4914424
437,-2.2268658,2.0314558,-3.2700038,-2.2957978,-1.1995556,-1.6131666,-1.9852796,2.3460763,-2.9486756
438,-2.471432,8.67238,-3.4965353,-6.9688787,-2.4485254,-4.058665,-2.4543703,9.146397,-3.47208
439,-0.38150513,3.8349926,-3.0165234,-0.5768609,0.683339,-1.2855349,-0.62515974,3.9491405,-2.8447676
440,-0.8798373,0.1892336,0.080652386,-1.4341705,-1.8767524,-2.8566687,-1.5084304,0.2881336,0.21661782
441,-1.7039698,0.8228447,-1.4374775,-0.82774335,-1.2411604,-1.7332792,-0.9629184,1.0515665,-1.9815142
442,1.8093,-1.3307734,-0.58447945,-1.1416488,-2.7867956,-2.3864968,1.5161221,-0.7952681,-0.55942243
443,2.5222008,1.1168923,-0.6802577,-1.5669699,-1.6279856,-2.2303212,3.7111747,0.6490053,-0.47500867
444,2.1518106,1.2122519,-1.1140627,-1.3411103,-1.822397,-2.0051885,2.8066845,0.8538001,-0.8229336
445,2.6844668,2.245713,-0.79759634,-1.3065969,-1.3491936,-2.1848247,2.6251342,2.6534839,-0.18217611
446,-2.000266,2.4808972,-1.466912,-1.7683036,-0.98939025,-2.4290085,-1.0862725,3.0080776,-1.8342524
