,latent_mean_0,latent_mean_1,latent_logvar_0,latent_logvar_1,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
671,-0.32636377,-0.97074234,-2.8508956,-2.0334034,-0.60713357,-1.3066711
672,0.737759,-0.34987748,-2.216888,-2.3292723,0.293864,0.34150285
673,0.7398695,1.200608,-2.197689,-1.3641164,0.5000106,0.74681294
674,-0.71860754,1.3417755,-3.3782837,-2.3693886,-0.64287776,1.4500188
675,1.2037472,-1.857592,-2.069496,-0.8884145,0.9991632,-1.1504312
676,2.2433643,-0.2952503,-1.3247617,-0.38031495,2.6338677,-0.6481192
677,0.9543923,-0.49248493,-1.9495211,-1.8863722,1.4516411,-0.334453
678,0.9533806,1.2100738,-2.1268365,-1.5713075,0.9774815,0.76983315
679,0.8429364,2.096952,-2.319586,-1.5056316,1.0881184,2.6145847
680,0.43171564,1.652946,-2.3966074,-1.9457067,0.6624382,1.4630941
681,0.4319078,1.8071637,-2.4666522,-1.5656456,0.08200005,2.828735
682,-0.26610598,0.38940048,-3.145979,-3.4125414,0.09887645,0.729195
683,1.1401088,-1.0890325,-2.0459192,-0.7542426,1.4774537,-1.2280136
684,0.86060786,0.28497624,-2.0635624,-2.1678662,0.17959791,0.5101135
685,1.1290342,-1.7209748,-1.9772401,-1.1523192,1.1441464,-1.702754
686,-0.10683581,-1.9167358,-2.8312075,-0.8590381,0.27037856,-2.8316312
687,-0.60803056,0.93627656,-3.3983545,-3.479372,-0.47539413,1.0014753
688,0.0107961595,0.77153623,-2.7933707,-2.4567566,-0.043934293,1.1365421
689,0.68833876,2.2231665,-2.3569958,-1.4982339,0.56367284,2.2845416
690,0.21786985,-0.111184716,-2.583137,-2.141325,0.26866198,-0.19815496
691,1.7080278,0.85025454,-1.6548629,-0.677743,2.1673083,1.1460205
692,-0.093980044,2.0433595,-4.08745,-2.8521047,0.01974123,2.463058
693,0.8864454,1.9650577,-2.241246,-1.4805741,0.41934037,2.3041534
694,-0.093705505,0.20500326,-2.742062,-1.4522982,-0.2175296,-0.3596238
695,0.011909097,0.5879587,-2.7971551,-2.5687022,-0.0013798214,0.72056174
696,1.4553167,1.259405,-1.8502004,-0.6541685,2.246706,2.0170178
697,-0.39194277,-0.72510505,-2.894462,-2.0976925,-0.39297378,-0.7841183
698,0.06538883,1.4886477,-2.8770676,-1.9616015,0.2239599,1.0042238
699,0.036606133,-0.8366455,-2.8069437,-2.4639983,0.35519588,-0.84586924
700,0.1639956,0.3947054,-2.7577362,-3.019002,0.25294638,0.7720008
701,-0.78993165,1.0819515,-3.7651477,-4.364771,-0.8654497,1.2491243
702,-0.15836713,0.53116864,-2.8901067,-2.306675,0.11994451,0.58957916
703,0.71894574,0.47577888,-2.3784144,-0.9964537,-0.19313604,-0.057632327
704,-0.83246887,-0.8327178,-3.5165935,-3.1743479,-1.1624174,-0.8874842
705,0.9673847,-1.2090892,-2.0567546,-0.8806304,1.2714623,-1.1406049
706,-0.07941207,-1.4097937,-2.8040853,-1.3690205,-0.35952815,-1.3856436
707,0.5789988,-1.1663359,-2.3307526,-2.213893,0.42836252,-1.2823647
708,-0.2643747,-0.6405932,-2.8821092,-1.9668957,-0.01261577,-0.39037403
709,-1.1225277,2.8449695,-6.0676384,-7.0598307,-1.1731395,2.861878
710,0.48742816,0.21587956,-2.2634299,-1.5135055,1.2378136,-0.1480892
711,-0.38240978,-2.0723538,-2.8734112,-2.210263,-0.46112233,-2.4729261
712,-0.27850828,0.6524221,-3.2744923,-3.854827,-0.3443974,0.61240166
713,0.1300154,-1.9579519,-2.7868533,-0.7591127,0.09564711,-1.4828551
714,0.35970804,0.42634106,-2.311362,-1.2792408,-0.09836161,-0.14339936
715,0.87863034,0.23042595,-2.021546,-2.095007,1.375648,0.9665773
716,0.98222053,-2.0063071,-2.1009884,-0.64449215,1.1775788,-3.1707482
717,0.11379793,-0.56877005,-2.6544333,-1.9816847,0.060074635,-0.22737074
718,0.14788762,-1.0346583,-2.6434646,-1.5008006,-0.19598821,-1.078309
719,0.010307699,2.5337133,-3.3967564,-3.410953,0.024068393,2.4228783
720,-0.19853875,0.98563564,-2.728747,-1.2497953,-0.3939028,1.0494748
721,-1.1153154,-0.6297307,-3.5991373,-2.7177005,-1.4996696,-0.81155896
722,-0.027989209,1.1886644,-2.667383,-2.705188,0.06370737,1.1500716
723,-0.5168222,0.73269236,-2.9354262,-1.5706526,-0.45395523,0.66021776
724,-0.30690935,-0.006850481,-2.7984164,-1.7604076,-0.56279653,-0.19787015
725,0.050600976,0.09243643,-2.458119,-0.8712079,0.09911786,-0.74040437
726,-0.33053687,0.8432044,-3.0943124,-3.068447,-0.5091067,0.90188724
727,0.18995228,-1.0756437,-2.621342,-1.8640364,0.15732557,-0.49564242
728,0.6973444,0.23539132,-2.155122,-2.1295838,0.37785482,-0.0008407682
729,-0.25026032,-0.3420037,-2.9089189,-2.7455897,-0.15457241,-0.6018226
730,0.86937046,0.14105272,-2.0690627,-2.142715,0.9815994,0.12200804
731,0.60434866,-2.3209157,-2.3976548,-0.57458043,0.41326198,-3.5340307
732,0.3737668,0.39190054,-2.3490999,-1.4897683,0.38828188,0.24736468
733,0.30251995,-0.933313,-2.6375823,-2.2959123,-0.25410387,-0.47127628
734,-0.88477457,1.7625388,-5.4496746,-6.097408,-0.8955736,1.8326869
735,0.7821098,-0.9404429,-2.2542577,-2.217112,0.9487474,-1.1929929
736,-0.82140434,2.357344,-5.2829475,-5.615971,-0.88416755,2.2968953
737,-0.30188945,-0.7047261,-2.9661822,-2.6112528,-0.17278081,-0.78852904
738,0.23368236,0.74657476,-2.497423,-1.6257873,-0.32344833,0.6820281
739,0.19476286,0.49800146,-2.3943734,-1.2169194,0.5536194,-0.46028018
740,-0.4630594,0.37044168,-2.9584455,-1.9862978,-0.23472363,0.88738805
741,1.3949723,1.2446567,-1.883694,-1.1607277,1.2856903,1.3721052
742,0.78912115,-0.46479666,-1.9854689,-1.5640165,1.4809985,0.2651626
743,-0.44325617,0.6125109,-3.2299337,-3.1981688,-0.3594916,0.2255278
744,0.9366822,0.15867567,-1.9324758,-1.692693,0.71828014,0.05381435
745,0.24202487,-1.5847062,-3.5934138,-2.6467688,0.23505221,-1.714202
