,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
338,0.11334628,-1.0870116,0.578015,0.45602304,-2.6244888,-0.7347591,-0.9493559,-1.5232774,0.19013032,-1.8903434,0.31110498,0.00668329
339,1.4520314,-0.4362625,0.70236415,0.60025567,-1.6847874,-0.31633645,-0.41289786,-0.8872639,1.7924484,-0.8572488,-0.41619283,1.3953935
340,-0.7234283,-1.8194534,1.1608369,-0.03855577,-3.210575,-0.6830859,-0.99546623,-1.7145262,-1.0118934,-1.1886857,1.491555,0.41619083
341,0.05646968,-1.8820595,0.11255926,-0.8041045,-2.624543,-0.710951,-0.8117591,-1.245852,-0.11062202,-2.4143324,-1.2282331,-2.2385273
342,0.2706166,-0.1954688,0.38037592,-1.1527258,-2.427864,-0.94879067,-0.55345076,-1.1458497,0.08604704,-0.15590234,1.1516786,-1.5373173
343,0.26251,-0.70200723,-2.5284555,1.5657847,-2.6166005,-0.7580974,-1.3663826,-1.55908,0.13495341,-0.61659,-2.2123492,1.2830842
344,0.55923575,0.11483826,0.47561818,-0.1754389,-2.2006612,-0.81509376,-0.5840032,-1.208049,0.6130477,0.41413736,0.6269127,1.4544489
345,0.003122151,0.91132754,0.2617876,-1.2512449,-2.6105378,-1.1443355,-0.59450257,-1.2742983,0.04797233,1.392925,1.0782397,-1.6094072
346,-0.06274384,0.8526898,0.67590517,-0.8618148,-2.7015295,-1.0984628,-0.66933227,-1.3857877,-0.01875054,1.4904058,0.056375325,-1.4145792
347,1.3541749,-0.6180356,-1.1495323,0.9461532,-1.7649347,-0.2913054,-0.68984133,-0.8930993,1.0135546,-0.22629064,-1.253698,1.7250419
348,1.3556414,0.35827023,-0.5010235,-0.37773037,-1.705637,-0.5937164,-0.39375323,-0.8309174,1.2743717,0.9456031,-0.92534333,1.1348569
349,0.5414749,-0.47292465,-1.1458249,0.52805525,-2.2385516,-0.63679016,-0.8925114,-1.2846076,0.8240516,-0.469557,-0.12553191,-0.72098035
350,0.43887728,0.2865209,-0.5813537,0.96384895,-2.3471231,-0.6104917,-0.8961169,-1.4426231,0.3101861,0.75203377,-0.77786136,1.7953615
351,1.4180579,0.00082831085,0.6321619,0.50869,-1.7034231,-0.35561508,-0.3927375,-0.91116434,0.4827277,-0.22515064,2.1555688,0.50806314
352,0.03659743,-1.5428456,-0.9360456,0.5715111,-2.660148,-0.7800274,-1.1003298,-1.5782244,0.504223,-3.592915,-1.3961785,0.5886131
353,-0.659868,-1.3370451,0.41970724,0.45059335,-3.128928,-0.7235237,-1.0627059,-1.7844203,-0.4412778,0.2625003,0.5616503,-0.006337732
354,0.24508065,-0.2981146,1.0443308,0.4748175,-2.5294113,-0.7693844,-0.8416852,-1.4845878,0.885912,-0.69517696,1.4047885,0.15099847
355,0.64180714,-0.20176978,0.4610185,-1.5331036,-2.1800992,-0.9653659,-0.3752295,-0.9403939,-0.13623023,-0.8112393,1.098711,-1.7749667
356,-0.274557,-0.59457225,-0.22367221,0.8606419,-2.8278174,-0.7738043,-1.0633649,-1.7317483,-0.3293838,0.27237463,0.5293296,1.2444246
357,0.6676194,-0.5149636,-0.6298767,-0.17432545,-2.0951571,-0.72922164,-0.69272983,-1.1139878,0.6246319,1.2486726,-0.68337077,-0.10323139
358,-0.117524385,-1.2169539,-2.2394593,-0.30670053,-2.7684467,-0.83850193,-1.277562,-1.4686525,-0.32125622,-1.28766,-2.6870513,-1.165169
359,0.8047337,0.456802,0.5793012,1.0518893,-2.1544952,-0.46679056,-0.7009948,-1.2249496,0.7110162,1.3572916,-0.14415765,0.52519214
360,0.082012594,-0.7295697,-0.19555849,0.6915534,-2.5926263,-0.73911536,-1.008604,-1.56328,-0.62217,-1.2028813,0.02749139,0.53706986
361,0.3314523,0.078916475,0.4010164,-0.7553361,-2.3713465,-0.9565511,-0.57790637,-1.2005527,0.3490011,-0.1331836,1.1489649,-1.3194451
362,0.9716467,0.09157111,-1.7397084,0.22205354,-1.9603955,-0.5772439,-0.7592974,-1.0180895,0.97722477,2.0570464,-1.9691565,0.3505463
363,0.21141177,-0.59033597,0.18738776,-1.2920562,-2.4716218,-0.8854499,-0.5878135,-1.1287557,0.055726945,-1.0287426,0.16721687,-1.4442866
364,0.38240927,0.6017997,-1.3629563,0.53359777,-2.3851876,-0.7800138,-0.90840316,-1.3625728,0.47933096,0.50584203,-0.5621152,1.1206944
365,1.7573984,0.39531213,-0.46488446,0.053178877,-1.4923726,-0.3747549,-0.3172436,-0.73235893,1.0614207,-1.1136148,0.6558005,-0.53618777
366,-0.12211174,0.07099734,-0.49658448,0.66457874,-2.694269,-0.805702,-1.0146525,-1.6384519,0.15651518,0.1643064,-1.1389031,0.6467739
367,-0.08403462,-1.2904965,-0.7244856,-1.084191,-2.6851928,-0.7495619,-0.84445924,-1.2461097,-0.08858594,-1.6239568,-0.4520603,-0.08472568
368,0.5236737,-0.62765235,-1.3398004,1.1928189,-2.322576,-0.571753,-1.0055437,-1.3557122,0.44789878,-0.3546672,-0.98920965,2.7218707
369,0.12250036,0.9582049,-1.2378526,1.1992711,-2.6095138,-0.7143133,-1.0562476,-1.6107686,-0.26188523,0.52424014,-1.2111403,0.9396298
370,0.3481223,-1.0367599,0.06352121,-0.32384336,-2.37927,-0.7638,-0.73815286,-1.2516756,0.1506778,-1.1857555,-0.39468443,-0.121526614
371,0.67279345,-0.56594414,-0.2930568,-0.06740902,-2.0986562,-0.70239127,-0.67799336,-1.1442732,0.3969541,0.109317064,-0.44700134,-0.7914165
372,0.5132193,-0.89026517,-1.0165019,0.75736636,-2.278287,-0.62896955,-0.9493891,-1.3532553,0.75866413,-1.7544197,-0.5395998,1.9265621
373,0.40964025,1.1422147,-0.60292417,0.26803178,-2.3657637,-0.8929897,-0.7621663,-1.3376806,0.71809506,0.90010685,0.3375888,-0.4366989
374,0.029467762,0.87294126,0.554449,-0.8676956,-2.6152167,-1.1009645,-0.6360315,-1.3370675,0.28923473,0.065779924,0.5637419,-0.57817227
375,0.7757676,-0.4414366,-1.0900674,1.0021851,-2.1228943,-0.4557753,-0.87052697,-1.195899,0.7480677,0.6345834,-1.2850096,1.9309835
376,0.12681848,0.28973964,-2.8023777,0.26502258,-2.6122272,-0.8445358,-1.3509994,-1.4447175,-0.042801067,0.52073073,-3.5160687,0.60087925
377,0.46790987,-0.1955309,-1.1435568,-0.20090683,-2.247189,-0.8362948,-0.78624976,-1.1870053,0.26312572,-1.4465363,-0.0011347532,-0.17248419
378,0.28059763,0.08409391,0.14267808,-0.90318066,-2.4046845,-0.97662103,-0.59910405,-1.1885093,0.27258518,-0.7668444,0.60604215,-1.0740945
379,0.90591747,0.21100877,-0.14453405,0.06737293,-1.9764342,-0.64070386,-0.5669756,-1.0735588,1.340848,-0.23967151,0.88219637,0.64227194
380,0.08081758,-0.10458861,0.2546001,1.3739916,-2.6436188,-0.71585345,-1.017189,-1.6002163,-0.10577364,0.45626086,0.16170682,1.0343554
381,0.18913913,-0.36585414,-0.07686669,0.6543355,-2.5010333,-0.75329137,-0.942645,-1.5166771,0.1982176,-1.1132466,-0.5056591,0.6353601
382,1.2017832,0.8466793,0.33384722,0.08987274,-1.8379335,-0.5818257,-0.40161124,-0.9815942,1.4549555,0.77528596,0.010824561,-0.866605
383,0.7198414,1.1908896,0.66741055,0.19901085,-2.208244,-0.802418,-0.5648714,-1.2063632,0.20899802,1.9811914,-0.59206325,0.7535983
384,1.6093128,-0.47736543,-0.79107565,-0.061304927,-1.54855,-0.4267562,-0.43997186,-0.77615833,0.91546494,-2.3255496,-1.0265675,0.30575308
385,1.3762093,0.8254618,-0.02410525,0.047808886,-1.7338489,-0.5406417,-0.37963855,-0.90678954,1.8343039,0.35470206,-0.08257751,0.6085542
386,0.10985881,-0.3675967,-1.0514793,-0.6964047,-2.5186915,-0.87778944,-0.84485,-1.2633855,0.5303735,-0.25581497,-0.8353798,-0.6729457
387,0.41059262,0.8807017,-0.38899642,1.124839,-2.433976,-0.67256916,-0.92616236,-1.4939162,0.7623754,0.23834741,-0.84537005,1.3730563
388,-0.33380908,1.5663797,-1.7315667,0.88465285,-2.868679,-0.7455377,-1.2043171,-1.7203703,-0.10735683,2.8751373,-1.653802,1.2014349
389,0.12650478,-0.24742956,-1.4709518,0.1595006,-2.5050144,-0.8275188,-1.0039356,-1.4195242,0.18390343,-1.0743963,-1.6370738,-0.8977833
390,0.0050162673,-1.5337313,-0.86837655,-0.3140986,-2.6502423,-0.7381102,-0.96958256,-1.3710548,-0.06760437,-2.5834756,-0.5981832,0.02660042
391,0.28174633,-1.1790994,0.10796708,0.47070426,-2.4524026,-0.67179453,-0.9017912,-1.434618,0.6163684,-0.2817725,0.8840869,0.99855334
392,0.029385746,0.44842058,0.11880213,0.3231631,-2.6318586,-0.9084958,-0.91168517,-1.5458267,0.17845863,1.4919915,1.0072675,0.78993815
393,-0.09375566,-1.3558317,-0.3379982,0.64055425,-2.730407,-0.72671646,-1.0564749,-1.6368749,-0.11766745,-1.6581092,-0.8275544,0.6710639
394,-0.553508,0.5174937,-1.6066656,-0.07388061,-2.947577,-0.78225607,-1.2282474,-1.6466215,-0.20252171,0.8809487,-1.7895538,-0.44948554
395,-0.011554539,-0.42347002,-1.5911102,-0.14994611,-2.6202254,-0.8236058,-1.0633357,-1.4222935,0.05226355,-0.98107165,-0.48421288,0.0776753
396,-0.5297524,0.06314014,-0.19000667,0.7980646,-2.980629,-0.81941843,-1.0668535,-1.808832,-0.58812124,-0.6787538,-0.432355,0.97045404
397,0.52865714,1.6940886,0.10928184,-0.30172986,-2.3141308,-1.0343474,-0.55498457,-1.1952652,0.38466728,2.374253,0.65763986,-1.121007
398,0.16546625,-0.088780895,-1.5702562,-0.43888527,-2.4731822,-0.8916798,-0.96923506,-1.2717464,0.3178727,0.26693064,-1.3520489,0.24389046
399,-0.4677623,1.3981936,-1.008266,0.5201621,-2.9343555,-0.9144425,-1.0542274,-1.7267165,-0.42392993,0.47032255,-1.2719668,0.1846497
400,0.81964916,0.2831572,-2.2165432,0.71401626,-2.1249678,-0.58632463,-0.96971387,-1.1794496,1.2292728,1.0801481,-3.256229,0.08038515
401,-0.22269753,1.1815093,0.46889335,0.3463375,-2.8455672,-1.0332844,-0.92287153,-1.6551344,0.08199781,1.9525273,0.39229938,-0.007224411
402,0.36802453,-1.2584022,-1.1436763,-0.29939026,-2.3588285,-0.76591563,-0.8724245,-1.1978548,0.5059937,-1.5064691,-1.0636276,-1.0224389
403,0.8257372,-1.2100683,0.011933982,-0.82383686,-2.0445728,-0.6965883,-0.5322144,-0.95184183,0.85852337,-2.280252,-0.3412563,-0.79828054
404,0.3515423,-0.46388245,-0.96847826,-1.1109604,-2.3406699,-0.9244195,-0.70013416,-1.0746273,0.16018821,-0.7767987,-1.73681,-0.1752919
405,-0.0016407967,-0.19825746,1.0590317,0.77837265,-2.7033992,-0.8469877,-0.93079567,-1.6269715,-0.21976367,-0.48361605,0.99765784,0.5184369
406,-0.023791552,-0.18256356,-1.3945436,-0.5565645,-2.6207561,-0.87369335,-0.9908753,-1.343963,0.21902151,-0.84992385,-0.925817,-1.1773918
407,0.2484892,-1.6121243,1.1487916,-0.16319771,-2.5331962,-0.70809996,-0.75972414,-1.3339083,0.8446494,-0.32613802,0.68323654,-0.72520626
408,0.19680983,1.3220731,-1.5855296,0.63152355,-2.5555885,-0.81263363,-1.0397792,-1.4699612,-0.49280387,1.3104527,-1.5926658,1.0116988
409,1.7985222,-0.22802056,-0.79195267,0.985857,-1.5096185,-0.14718533,-0.48397207,-0.7042253,1.8230082,0.365739,-0.78244686,0.1833694
410,-0.077379644,-0.962858,-1.6985891,-0.25012934,-2.702699,-0.8071136,-1.1197218,-1.4479284,-0.025630537,-0.47369954,-2.1201575,0.32579976
411,-0.07816261,-0.019049153,0.31449658,0.5397969,-2.7049913,-0.8224938,-0.9482373,-1.6146911,-0.07235989,0.43344897,0.4468764,0.67808783
412,-0.07339221,-0.671305,-0.042601407,-0.6253857,-2.666464,-0.7759366,-0.7982242,-1.3860468,-0.19765295,-1.2008631,-0.5059184,-0.6468376
413,0.07626426,0.6914028,-0.88796276,1.2469898,-2.6293242,-0.7114377,-1.049876,-1.6373274,0.6396735,0.18314803,-0.9802973,1.762329
414,0.7364649,-0.5832875,-0.41439658,0.52597827,-2.0949318,-0.57079566,-0.7670126,-1.2189975,0.550909,-1.5867954,-1.0605069,1.5780413
415,0.6115779,-0.32759303,-1.2217083,1.4716762,-2.2843537,-0.46366853,-0.97974217,-1.3188064,0.34231806,-0.30618507,-0.39043802,2.0023453
416,0.70962995,-0.3698312,0.9870116,0.70122594,-2.1862748,-0.56287634,-0.7035457,-1.2736444,0.88870484,-0.66736805,1.814876,0.5278735
417,0.39435285,0.20994629,-0.04669994,-0.689623,-2.3086858,-0.98697567,-0.6089878,-1.1726333,0.22213519,-0.22974248,-0.39191535,-0.41942903
418,0.6000075,-0.12923779,-1.621656,0.32429802,-2.1971328,-0.6700965,-0.87298036,-1.2061728,0.23362339,-0.9802722,-1.9012043,-0.0063214004
419,0.87197286,0.054004416,0.70256203,1.9768645,-2.2128117,-0.24528477,-0.8388494,-1.1907959,0.73838186,0.7611428,0.30522048,3.0022697
420,-0.03431815,0.5701246,1.090817,-0.60601634,-2.7160814,-1.023194,-0.69648147,-1.4226592,-0.03722543,0.63906944,1.5179858,-1.5036137
421,-0.09606385,0.7805378,1.0935595,-0.14033428,-2.782727,-1.0248493,-0.81171954,-1.5406586,-0.39231646,-0.6979236,1.6079314,-0.36704227
422,1.4049339,-0.16570725,-0.9168444,0.6626462,-1.715088,-0.34517273,-0.5870364,-0.8863708,2.0225391,-0.4524579,-0.50990677,-0.2983638
423,-0.12036133,-0.094921425,0.4915833,-0.17566065,-2.7539425,-0.8580317,-0.86067486,-1.5238917,-0.043436587,0.47944987,0.77426577,-0.624743
424,-0.42367727,0.06838223,-1.1650088,1.1546222,-2.8531187,-0.8225961,-1.0727537,-1.869928,0.013378292,0.47564206,-1.0860329,1.1106378
425,0.9966108,-1.2000552,0.3695373,-0.4233564,-1.9207492,-0.59714055,-0.5046786,-0.9588641,-0.08598751,-1.0246798,0.88623536,0.13278806
426,1.2306395,-0.32387507,0.22421747,-0.27245468,-1.7603277,-0.55757046,-0.40912354,-0.9063545,1.196377,-0.7371187,0.8368907,-0.12866858
427,0.060837924,1.064296,-0.46626204,-0.08282733,-2.5837193,-1.0032393,-0.8282628,-1.4463477,0.25580895,0.68787014,-1.0494738,0.51461804
428,-0.03534186,1.1882082,-0.86616486,1.376005,-2.7311263,-0.7613586,-1.0693681,-1.6997639,-0.5027911,2.4038227,0.020153105,1.5216166
429,0.06478244,-0.9795223,-0.79470736,-0.040981397,-2.5790927,-0.7473243,-0.9468596,-1.4089401,0.03257988,0.46472865,0.28905386,-0.008304488
430,-0.71736026,-1.6071682,-0.5341613,1.1056358,-3.1040988,-0.76315606,-1.1088704,-1.9778152,-0.9869541,-1.2033799,-0.5615659,1.0058339
431,-0.113719285,1.4044023,0.16933602,1.0764364,-2.8081298,-0.91086805,-0.9893774,-1.7082357,0.24058917,2.8711638,-0.5760928,1.078948
432,0.38863617,0.34181678,-1.8179002,0.115571305,-2.3641417,-0.81356585,-0.97873306,-1.260776,0.34841228,0.42001602,-2.7652586,0.47457057
433,0.5512652,1.0935477,-0.23028117,-1.6048828,-2.2360415,-1.1837605,-0.46540695,-0.9734821,1.0566854,1.597996,-0.64604646,-2.1230283
434,0.7645666,-0.23420192,-0.27127272,0.7101585,-2.0901701,-0.52918434,-0.74490476,-1.2315441,0.8185774,0.08568327,-0.8028686,0.532897
435,0.09966344,1.1272788,-0.20623893,-0.86663544,-2.5225556,-1.1370622,-0.67814875,-1.2896963,0.05915425,1.0325526,0.29211184,-1.0857506
436,0.20574164,-1.2967247,1.2970364,-0.108265266,-2.5779502,-0.7432603,-0.76720405,-1.3772165,0.13346688,-1.6689284,3.7551765,0.23137544
437,0.034869373,1.6017867,-0.7898107,-0.041103527,-2.6312234,-1.0222214,-0.88093925,-1.4601108,-0.49897355,2.7782614,-0.5094409,-0.53817075
438,-0.124264,-1.2385043,0.5925463,0.49362177,-2.790788,-0.7358965,-0.9982028,-1.6089642,0.03102617,-0.31798273,0.38603967,1.2194707
439,1.1349113,-0.13732965,-0.28057688,-1.12917,-1.7999785,-0.78354996,-0.3519911,-0.79968166,1.1187476,-0.13849416,0.30487597,-0.62285537
440,0.64715725,-1.535968,-0.18718392,-0.0452279,-2.17059,-0.62351483,-0.7511267,-1.148222,1.007177,-2.7149043,-1.4230576,0.42117113
441,0.4639544,-0.33243376,-1.1258068,0.5739688,-2.295065,-0.6580504,-0.9112853,-1.333009,0.8926089,-1.1231647,-1.394318,0.17414245
442,1.8719857,-0.39061624,-1.0089214,0.5393953,-1.4427351,-0.21564513,-0.43901435,-0.65234154,1.716894,0.2071805,-0.90308464,1.468178
443,0.20097333,0.68910706,-2.0213575,-0.10958867,-2.5031164,-0.8792509,-1.08964,-1.3064902,0.5033748,-0.021408021,-1.7544165,-0.44362235
444,0.29979658,-1.695036,0.7871613,-0.3722927,-2.4638038,-0.711828,-0.72480834,-1.2581711,0.14964163,-1.8066095,0.71939623,-0.36319572
445,0.8695765,0.6098117,-0.5710905,-0.13185216,-2.0206735,-0.75901365,-0.5785787,-1.0522283,1.7110057,2.862308,-0.9476173,-0.35337198
446,0.49437565,-0.24797373,-0.7502902,1.1702987,-2.3127623,-0.514087,-0.93879664,-1.383373,0.32419556,-1.1341527,0.015981674,2.4924378
447,-0.010287225,-0.46439642,0.46303886,2.0130572,-2.7428412,-0.6242936,-1.0857351,-1.5693057,-0.57021016,-0.2541245,0.14722106,2.1503115
448,1.1666317,-1.5143237,0.32007664,-1.193869,-1.8376318,-0.6235425,-0.36341035,-0.76711726,1.4715806,-1.5081408,-0.31205094,-1.3599095
449,-0.2925774,-0.75849265,1.3676622,-0.7006689,-2.9245086,-0.7634415,-0.78845334,-1.4884875,-0.26992956,-1.2887607,1.364964,-1.3041961
450,0.58979756,0.9115867,0.5242582,-0.63894767,-2.2191405,-1.0096387,-0.46696725,-1.1182944,0.6353605,0.41367984,0.16800523,-1.1534166
451,0.117795825,0.26861048,0.82259184,-0.06803267,-2.5887916,-0.9249121,-0.7657169,-1.4435216,-0.07389127,-0.3154049,1.4426099,-0.21553364
452,-0.24459213,-0.52097946,1.0420203,-0.96706265,-2.8475704,-0.804178,-0.71761763,-1.4184983,-0.3771522,-1.1166267,1.3904053,-1.5897396
453,0.7685326,1.8076128,0.032998264,-1.885364,-2.134936,-1.4143982,-0.2947162,-0.87534946,-0.073348105,1.6856514,-0.73303914,-1.6882411
454,-0.14657754,-0.4294873,0.997351,-0.6990678,-2.7828352,-0.81810004,-0.7391931,-1.4317421,-0.5665822,-0.6025814,1.8332338,-0.24085638
455,-0.07187587,1.5463179,0.7858425,1.0488579,-2.81481,-0.94900525,-0.934649,-1.696555,0.27993873,0.7753109,1.2781819,0.8710865
456,0.42280132,1.3086698,0.4166965,-0.16205065,-2.3921852,-1.0043187,-0.6206354,-1.2769814,0.9198301,1.2862959,0.044809937,0.16187127
457,-0.69036496,-0.976543,0.27761763,1.2020217,-3.13311,-0.8591135,-1.197317,-1.9380466,-0.7665808,-0.9466632,-0.44656295,1.2026404
458,0.14399928,0.6361502,-0.279576,0.53909594,-2.5643957,-0.8493022,-0.91714084,-1.5183558,0.2081148,1.5904138,-1.361098,-0.22590083
459,0.022681296,-1.9110187,0.5303127,-0.63615614,-2.6615517,-0.69216824,-0.80920845,-1.3065206,0.010501179,-2.1845384,1.5937786,0.3469075
460,-0.6829484,-1.2407438,0.577836,1.0967509,-3.1520188,-0.8471679,-1.2049596,-1.9003386,-0.78796023,-1.792204,0.6849856,1.1012131
461,1.4659543,-0.93711346,-0.19866306,-0.53867155,-1.6051862,-0.53220874,-0.38247338,-0.7698591,1.3098013,-0.32598948,-1.2310667,-0.7224773
462,0.32439816,-0.5090391,0.0476467,-0.8735743,-2.3783734,-0.8730955,-0.6248036,-1.160553,0.2106465,0.6927375,0.89057505,-0.95731324
463,0.26702887,0.54785275,-0.12892085,0.29160953,-2.4530382,-0.8779992,-0.81744796,-1.4199356,0.48133034,0.16753107,-0.17463121,0.05425194
464,-0.39773285,0.895734,-0.8980103,0.5883885,-2.885278,-0.89952266,-1.0543866,-1.723065,-0.3077837,0.11664456,-1.4363585,1.0314975
465,-0.47127983,1.1327112,-1.5302122,0.043092877,-2.9004693,-0.84426326,-1.2074252,-1.6413288,-0.64930975,0.030670524,-0.47303796,-0.8947729
466,0.17461342,-1.1780099,-0.11118728,-0.14949052,-2.5169778,-0.75820875,-0.84589154,-1.3583235,0.20289737,-0.8490448,0.5805013,-0.13413745
467,-0.040310204,0.16207026,-1.6196828,0.5107537,-2.664236,-0.8206332,-1.1349034,-1.5791807,-0.028639548,0.82058483,-0.96754783,0.54291236
468,1.085695,-0.5163618,0.011418998,-0.36458385,-1.8329027,-0.61512434,-0.4731897,-0.93580395,1.552237,-0.7191782,1.2338593,1.0177622
469,0.08248776,0.33389634,-2.1940017,-0.59934056,-2.5480268,-0.94233847,-1.1440885,-1.2633696,-0.14186256,0.45876116,-1.4797256,-0.5674566
470,-0.16469604,1.1423129,-0.23279661,0.5399774,-2.7921417,-0.95293736,-0.9796054,-1.6496637,-0.3492115,1.2136192,-1.0210758,1.0162461
471,0.3378501,1.6706599,-1.820199,-0.5282267,-2.4329557,-1.1426306,-0.9519202,-1.1936328,0.46757528,1.219307,-2.62352,-1.0455163
472,1.7456977,0.72280973,0.055088222,-0.31863296,-1.5071203,-0.48273867,-0.20759696,-0.72180015,1.4249996,0.025768995,-0.41220623,-0.34307933
473,0.06599909,-0.73147607,-0.12942976,0.90161556,-2.6065943,-0.74429107,-1.0313324,-1.5994481,0.092231095,-0.81408054,-0.7040111,1.3915597
474,-0.10955042,-0.1896209,-0.18788725,0.05953686,-2.7049317,-0.80959654,-0.92892647,-1.5446773,0.25859874,-0.12628439,-1.26214,0.05756098
475,-0.1802634,-1.3537828,-1.0232565,1.2987221,-2.7714412,-0.86416054,-1.1422424,-1.8434703,-0.38379955,-0.95066863,-0.14455849,0.79591733
476,0.9776971,0.54002386,-0.23461503,-0.29947925,-1.9494483,-0.73749256,-0.48813185,-0.99268985,0.50929475,0.8682477,0.29931355,0.6019077
477,-0.06633848,-0.21065526,-1.9327588,0.75081664,-2.6973214,-0.8355733,-1.2233975,-1.6674452,-0.041268583,-1.083337,-1.5522596,0.5630325
478,-0.39669368,-0.59278613,-1.9622228,0.46228397,-2.876597,-0.76557004,-1.2668257,-1.7402928,-1.0248332,0.67384964,-2.46541,1.2794759
479,0.47712559,1.5200264,-0.6706584,-0.16174753,-2.323772,-0.9973997,-0.6713201,-1.2242799,0.43656594,1.9494784,-1.5808715,-0.5846807
480,0.25300086,0.54106975,0.24466437,-1.3558294,-2.43034,-1.102259,-0.51270396,-1.125295,0.6870893,0.057507217,0.35461423,-1.4302891
481,1.0987284,-0.26281017,0.033150017,1.6172258,-1.9707532,-0.22966978,-0.7293227,-1.0790406,1.4006853,0.18087551,0.54185534,1.7161233
482,0.111904144,-0.15798576,-1.3272986,-1.1514035,-2.5236692,-0.9502287,-0.88095874,-1.1685672,0.12034934,0.37144655,-1.4573884,-1.644944
483,0.99133843,-0.6068179,0.649224,0.6979154,-1.960111,-0.44647986,-0.60825187,-1.1132561,0.23882002,0.88222915,0.8642316,2.0366042
484,0.533621,1.3758501,-1.0888231,0.27548122,-2.302629,-0.88847244,-0.76576185,-1.2611022,0.6181159,2.3939238,-1.2827337,-0.24559516
485,0.27103007,0.16286765,-0.5129001,1.9487017,-2.5493877,-0.4858631,-1.0536542,-1.4785933,0.3084462,1.7151582,-1.0253005,2.271385
486,-0.061334074,-1.8742248,1.3141301,-1.2964109,-2.7399583,-0.70191187,-0.65281093,-1.220342,0.14727627,-2.4906209,1.113151,-1.258792
487,1.0910978,-0.2267014,0.319637,-0.8413238,-1.8280137,-0.7123096,-0.34762758,-0.8734497,1.3991318,-0.76104265,-0.04716435,0.17126626
488,0.80402726,-0.24659128,-1.9709225,0.40216005,-2.087761,-0.6144755,-0.90502274,-1.1280644,-0.09443569,-1.2848898,-1.3790128,0.5711741
489,1.5096476,-0.85313183,0.5741977,-0.3518648,-1.5976794,-0.4806348,-0.31374753,-0.8043188,1.6105132,-1.5385475,-1.0491757,-0.7675818
490,-0.11605722,-1.0073105,0.71235126,-0.030206934,-2.7821,-0.74689364,-0.9136437,-1.5295182,-0.15370971,-0.8213192,-0.07638562,-0.6215777
491,0.11619872,0.024731085,0.15194005,2.306347,-2.6870778,-0.5039031,-1.0776701,-1.5005441,-0.05172132,0.055294428,0.6285006,2.4273195
492,0.8381073,0.39759898,0.54880434,0.727837,-2.092439,-0.52343,-0.6383364,-1.2110559,0.55378735,-0.59526724,-0.5914572,0.61929876
493,0.12966257,-0.7187407,0.324215,0.9251273,-2.5852785,-0.7351055,-0.99697196,-1.5856247,-0.112864584,0.10714662,1.8312712,0.58888793
494,0.03749913,-1.1000422,-0.23677975,0.88909334,-2.6354702,-0.7315362,-1.0540788,-1.6147716,-0.23396736,-2.2758489,0.047664553,1.5315402
495,-0.011433065,-0.31090832,-1.102155,1.4676481,-2.6670299,-0.76884466,-1.09555,-1.7300895,0.069514155,1.1088083,-0.7359257,1.4430349
496,0.75160426,1.1064374,-1.6219554,-0.062260047,-2.1493387,-0.84495485,-0.7841241,-1.0792484,0.9401906,0.27170646,-1.4591577,-0.7704618
497,0.18304664,-0.24416919,-0.024591148,1.5959036,-2.58287,-0.59616315,-1.0366819,-1.5303326,0.6647916,-0.55910325,0.48108506,2.0460424
498,-0.027727067,-0.85910064,0.6643111,-0.57001966,-2.6738448,-0.7687473,-0.7542247,-1.3861831,0.23041743,-1.3882208,-0.0802899,-0.97543395
499,1.4953544,0.56193876,-0.63523537,-0.48091352,-1.6333737,-0.5932855,-0.34115425,-0.7633382,2.2938786,1.7417686,-0.1553837,-0.510218
500,0.43140823,2.0533452,-0.2040866,-0.07741691,-2.4093714,-1.0347939,-0.6479615,-1.2776012,0.18599541,0.7645786,1.1726639,-0.15609476
501,0.01750952,-0.16358499,-0.31002873,0.2081369,-2.5975118,-0.80280644,-0.91191745,-1.5100965,-0.12151626,-0.15213059,-0.61488533,0.9359798
502,0.72377723,0.49588746,0.799007,0.7992228,-2.205586,-0.56942123,-0.6869309,-1.2874303,1.1787589,0.7733594,1.9968462,0.81264204
503,0.9698836,0.70014936,-0.14787,0.90077657,-1.9977629,-0.47461444,-0.64278305,-1.1565757,0.5921981,-0.07230097,-0.5584623,0.4723664
504,0.262639,-0.68463093,-1.3875816,-0.3625697,-2.4058533,-0.8068084,-0.888855,-1.23576,0.321708,-0.18609652,-0.8403857,-0.071718305
505,-0.24612975,-0.6722742,-0.6658005,-0.2575919,-2.7933922,-0.73857176,-0.9686713,-1.5209138,-0.0036146343,-1.0934578,-0.7685221,0.4158262
506,0.08659059,-0.83539397,-0.8535846,0.17712495,-2.558203,-0.75254995,-0.96940243,-1.4443462,0.15182966,0.27239937,-1.1907393,0.68378174
507,0.33243734,-0.95027477,-0.19109303,-0.08378561,-2.383581,-0.74998415,-0.7991177,-1.2978773,0.17236401,-1.7200202,0.7911058,0.01851435
508,0.5804042,-0.6313231,-0.8981593,0.4306779,-2.1997447,-0.6381607,-0.8511827,-1.2557954,0.079541266,0.7782589,-0.5347688,0.55212384
