,latent_mean_0,latent_mean_1,latent_mean_2,latent_logvar_0,latent_logvar_1,latent_logvar_2,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
447,0.5218316,-0.2900952,-0.022205818,-3.1326609,-1.858713,-0.0006137467,0.6727026,-0.5130856,-0.27850807
448,1.1814488,0.511059,-0.009330672,-3.3840458,-1.8261616,-0.019937808,1.049053,-0.058085084,1.2039261
449,2.050603,0.3902663,0.0125024505,-4.2416935,-2.954298,-0.081422634,2.2536712,0.48127043,1.3132933
450,-1.2085238,0.49142665,0.043173578,-1.878334,-0.9598601,-0.038418137,-1.4166594,0.6781951,-2.2937465
451,-0.19229484,1.9396458,0.039469205,-2.555737,-2.5796537,0.028156951,-0.46230578,2.4454138,1.3503506
452,-0.71771544,0.71228975,0.019530855,-2.0801024,-1.1236023,-0.024617488,0.14024693,0.31204686,-1.2736443
453,0.24822715,0.9958681,0.0065154433,-2.8662596,-1.5572369,0.008477729,-0.42625138,0.8541755,-1.7753332
454,0.104806036,-1.2931626,-0.01741705,-2.9468772,-1.8195451,-0.033580743,-0.23499656,-0.87248707,-0.16191077
455,-0.8514215,0.07074493,0.029357206,-2.1140795,-1.1154261,-0.036158103,-0.6328041,-0.098674625,0.60293514
456,0.039966002,-1.2441196,-0.011965142,-2.9173179,-1.7967885,-0.03892146,-0.23589362,-0.9736896,-0.16342992
457,0.09547041,-0.6634484,-0.014573884,-2.8565967,-1.7629216,-0.03152945,-0.04427877,-0.56672317,-1.3199455
458,-1.3982847,0.4615049,0.048607834,-1.7646031,-0.8729585,-0.0447177,-0.9694854,1.004976,0.08042373
459,0.6879878,-1.2705674,-0.04251647,-3.2339125,-2.1418314,-0.004794257,0.48568964,-1.367468,-1.7305745
460,-1.5399678,-1.2097654,0.103847936,-1.7334275,-0.74490464,-0.11632403,-2.0533671,-0.75538355,-0.17854019
461,0.93961734,0.7606131,-0.0060224338,-3.288207,-1.7771685,-0.0031430735,0.8100797,1.2649301,-0.4765178
462,-0.26560408,0.30474132,0.002849415,-2.4398017,-1.3492204,-0.014487989,-0.1377648,-0.14990392,0.54593307
463,0.8044593,-0.8475383,-0.038542878,-3.287033,-2.0064533,-0.00024431106,0.8426011,-0.7241968,-0.69896495
464,-0.5292626,0.5054493,0.010356419,-2.2147279,-1.230084,-0.022840507,-0.46331364,1.6578363,-0.28430125
465,-1.532242,-1.1597178,0.100694954,-1.7378004,-0.7529901,-0.113402024,-1.5834605,-0.8577267,1.4156744
466,-0.13369474,-0.8128614,-0.00470996,-2.7023063,-1.6089401,-0.034908805,-0.20545477,-0.9758538,-0.4075249
467,-0.17151254,0.77909946,0.008400083,-2.5011508,-1.3326862,-0.0012956471,0.15959531,0.8442901,0.7267078
468,-1.2405334,-1.3751783,0.080111444,-1.9178036,-0.8565654,-0.10332249,-1.4372627,-1.2281029,1.2867384
469,-1.0749638,0.89448816,0.036587223,-1.8605648,-0.94146496,-0.030330481,-1.276211,1.0486052,0.7866119
470,-0.73404264,1.0108328,0.021930974,-2.042302,-1.1230112,-0.023145717,-0.59042096,1.2912809,0.32082936
471,0.103110194,-2.2425444,0.010030339,-3.4090042,-2.6034913,-0.06880042,-0.2408706,-2.3818579,0.24438116
472,-0.34362727,-0.86224025,0.0056056296,-2.5458317,-1.4460175,-0.036416862,-0.42346168,-0.51055944,-1.3078051
473,0.9915458,0.14486301,-0.017571308,-3.3258915,-1.863551,-0.009269072,0.8112161,-0.019014582,0.8045404
474,-0.874771,-0.41411155,0.03361133,-2.1482954,-1.1167051,-0.046792783,-0.46014568,0.37851697,-1.4256665
475,-0.15580866,-0.83685046,-0.003526439,-2.689803,-1.5945467,-0.03538248,0.09794396,-0.41389716,1.0179911
476,-1.8078408,-0.6721211,0.105535075,-1.5531108,-0.6561275,-0.10835599,-2.3507104,-1.3342419,0.82112646
477,0.20379996,2.3992386,0.0403317,-3.3615632,-3.7746904,-0.063878,-0.24391305,2.3561969,0.3464167
478,-0.9642149,1.067622,0.030431654,-1.8936012,-0.98200476,-0.025780467,-1.4815629,0.79816544,-0.27144834
479,-0.3279081,-0.11922532,0.0016324562,-2.4255173,-1.3809179,-0.025903272,-0.92955905,-0.094738506,1.7446266
480,-0.33254504,-0.4105217,0.0030436364,-2.4709551,-1.4038835,-0.029781887,-0.25202936,-0.6015919,0.28193814
481,-0.018406361,0.54932946,0.0025690305,-2.6411,-1.431259,-0.0021174313,-0.11626142,1.3359331,0.42409736
482,0.056812614,0.17614639,-0.0031845882,-2.7454727,-1.5594833,-0.010658404,-0.18840702,-0.31479114,-0.12293101
483,0.7155728,-0.6383591,-0.035064798,-3.2457976,-1.9622681,0.004890325,0.8138228,-0.98986554,1.1988679
484,-0.12004298,-0.33350277,-0.007711957,-2.623153,-1.5525006,-0.025867214,-0.11964784,-1.13663,0.732915
485,-0.00686875,-0.7041134,-0.011348871,-2.7801218,-1.695737,-0.032675393,-0.0851548,-0.28451514,0.13697942
486,0.4305408,-1.1645877,-0.035061345,-3.0635147,-1.9704212,-0.013319887,0.17499477,-1.1065782,-0.32244945
487,-0.5536948,0.38629326,0.0119046625,-2.2215152,-1.2298102,-0.02484974,-0.2669867,-0.11613783,0.905705
488,-0.77036583,-0.9430538,0.03165687,-2.2548916,-1.180054,-0.056132175,-0.8960718,-1.3544781,0.9008181
489,-0.27164245,-1.6592057,0.00646015,-2.7670684,-1.6174395,-0.050135776,-0.1876527,-1.7427258,-1.3023174
490,0.10253084,-0.32809848,-0.0102928085,-2.833528,-1.6963198,-0.022907887,0.43508247,0.011228323,-0.07724
491,0.036258474,-0.22591001,-0.008173236,-2.7616775,-1.6314591,-0.021148197,0.15471113,0.19573435,-2.1540756
492,-0.036798537,-0.33639932,-0.008741227,-2.7022715,-1.6073344,-0.024885518,-0.36895174,-0.61430264,3.0855622
493,-1.0023706,0.4812829,0.03593593,-1.9657555,-1.0081319,-0.03451548,-0.5095078,-0.62332886,1.8142712
494,-0.14883018,2.1942592,0.045993414,-2.9728346,-2.8731227,0.015452756,0.058127522,2.1655302,-0.42064393
495,0.93425286,-1.0898211,-0.04271437,-3.3525875,-2.072334,-0.0077696196,0.88914233,-0.98326874,0.15605006
496,-0.7176499,0.8573817,0.018950041,-2.0562694,-1.1110957,-0.022740072,-0.05679977,1.5718539,-1.9050186
497,-1.0116566,0.21755737,0.03749034,-2.0041695,-1.0265031,-0.038150527,-0.79465795,0.22884871,1.6075056
498,-0.84090626,0.97277164,0.02528802,-1.9825823,-1.064064,-0.024620762,-1.0489252,0.37548435,-1.0113028
499,0.7921821,0.9923065,-0.0014022258,-3.2612658,-1.7989106,0.0064295516,0.9768903,1.234293,-1.1694236
500,0.5256587,-0.59464544,-0.02903422,-3.1272979,-1.8868432,-0.0022260281,0.101863086,-0.8295982,-0.25683424
501,-0.20832747,0.6971482,0.0074042273,-2.4624727,-1.3095651,-0.0041767447,-0.6038605,-0.15270358,-1.2298033
502,-0.7105264,-0.13088965,0.022494338,-2.222657,-1.1998845,-0.03534402,-0.35974792,0.21068981,0.4080488
503,-0.08434951,0.5598252,0.0034911365,-2.5776975,-1.3860806,-0.002686435,0.23923904,0.009100735,1.3710704
504,0.31550148,-0.8579065,-0.025832973,-3.0042686,-1.8629663,-0.020497218,-0.014052898,0.08213055,0.33712834
505,-0.16483527,0.9619279,0.011862457,-2.5225654,-1.3535234,0.001610247,0.43248737,-0.112186074,-0.20895311
506,-0.361032,0.6781202,0.009818406,-2.3371828,-1.2583708,-0.011836164,-0.35400417,1.229862,-0.19130191
507,-1.0263572,1.8268056,0.031753667,-1.9599342,-0.93622804,-0.06380152,-0.4783666,2.330179,1.8850281
508,-2.4746046,-0.43228358,0.16267942,-1.1818624,-0.2165606,-0.12539415,-2.1935477,0.84925073,0.8464728
509,0.98236185,0.31764936,-0.014145671,-3.314799,-1.8312948,-0.008525193,0.95496094,0.55182564,-1.099566
510,0.46614033,-1.8019109,-0.024294078,-3.1531956,-2.4006944,-0.009259168,0.23407027,-1.6231366,1.6573205
511,-0.6154403,-1.1217434,0.024152253,-2.3884943,-1.2889426,-0.053898722,-0.80956864,-0.85604703,0.7991279
512,-1.65885,0.5483967,0.05488299,-1.6038563,-0.72044194,-0.04723949,-2.1715,0.8365358,-1.2234263
513,-0.10592383,0.45092002,0.0023305241,-2.5669227,-1.3951511,-0.0057307496,-0.30065498,1.056042,-0.6130138
514,-1.101742,0.42609844,0.040557764,-1.9279164,-0.9785445,-0.037393965,-0.56960523,-0.28714237,-0.34084785
515,-1.4307162,-0.3119822,0.05875133,-1.7800827,-0.8537772,-0.06893812,-0.99615926,-0.46100682,0.9104613
516,0.09486231,-1.4458013,-0.0151184155,-2.9603589,-1.8572128,-0.034411155,-0.19696102,-1.6439477,0.9129231
517,0.106072634,1.1541849,0.011497745,-2.7629004,-1.4952432,0.010958109,-0.08941053,1.069689,-0.39619058
518,0.059457302,0.3928988,-0.0003946703,-2.7287445,-1.5151858,-0.0051102047,0.18011427,0.86996126,0.66876495
519,0.3015198,-1.2844825,-0.02821495,-3.0239234,-1.9805381,-0.019190444,0.54106295,-1.2432773,0.18232733
520,0.79197747,-0.6317474,-0.034270115,-3.2727468,-1.9659901,0.0007408322,0.8247615,-0.70264876,0.7899877
521,-1.5814279,-0.25655276,0.06348518,-1.6990416,-0.81394017,-0.073674224,-1.1832161,0.17139089,0.095657974
522,0.58542264,-1.0740488,-0.03950142,-3.149263,-1.9968724,-0.0012588152,0.5463593,-1.1629285,-0.46708167
523,-0.3028341,-0.48887378,0.001739013,-2.4997458,-1.4247899,-0.030073492,-0.5285828,0.37011272,-0.59764147
524,0.42259064,-1.0496702,-0.034596935,-3.05895,-1.9043118,-0.0132360235,0.2846973,-0.6766159,0.947332
525,-0.17654252,-0.34622246,-0.0050548576,-2.5719442,-1.5062435,-0.027013404,-0.012303993,-0.37203294,0.8238271
526,0.5879561,-0.21924132,-0.023361702,-3.1676028,-1.8631909,0.0042801104,0.7437395,0.31078023,-0.8001445
527,-0.9301082,-0.04196894,0.03413856,-2.088874,-1.0862696,-0.03971366,-1.1904736,-0.5163096,-0.42084113
528,1.3144778,1.3880404,0.011275644,-3.9788933,-2.3763342,-0.026417645,1.2801126,1.495006,-1.192367
529,0.34195277,-0.7952358,-0.0255895,-3.0204797,-1.8633273,-0.018011825,0.26411277,-0.6868168,0.6198199
530,0.42016774,-0.03881508,-0.012370701,-3.0824513,-1.8132638,-0.007071787,0.2706048,0.20495562,-0.05923914
531,0.31045884,-1.8648322,-0.015730333,-3.0981755,-2.2785823,-0.02052641,0.47958165,-1.5936592,-0.9072783
532,1.0250857,2.8750932,-0.0029995348,-4.3547697,-2.8566685,-0.47626218,0.7624167,2.7980738,-0.54078656
533,-0.40123832,-1.1958477,0.011054929,-2.5655675,-1.4433732,-0.043978255,-0.80531514,-1.3608838,0.44301835
534,1.4010675,2.4752853,0.018406099,-5.7681713,-2.4562716,-0.28605935,1.2643813,2.3150046,0.988492
535,-0.1602633,0.040616393,-0.00236304,-2.5518527,-1.4468728,-0.016858712,0.0062230825,-0.10021418,-0.07435679
536,0.47246683,-0.74375564,-0.030029014,-3.0941315,-1.8881841,-0.007369147,0.732071,-0.6114744,1.8443527
537,1.2764385,-0.46259004,-0.027776238,-3.4710343,-2.0182521,-0.028453106,1.2566841,-0.43670917,0.08857708
538,-0.52712965,0.69081056,0.012992295,-2.2008712,-1.2010964,-0.0195941,-0.2305822,0.39947495,2.027356
539,0.7022238,1.4648783,0.01752514,-3.2430582,-2.61454,0.02579038,0.77787614,1.8614786,0.051000237
540,-0.6183458,-1.4944808,0.029790066,-2.412415,-1.2900884,-0.06823293,-0.8172673,-0.6464151,1.4931571
541,-0.3746072,-0.8986171,0.0072779316,-2.528902,-1.4262615,-0.037126854,0.13211137,-0.74744636,-0.25529715
542,0.8449421,-1.4428861,-0.047768053,-3.381472,-2.297318,-0.0065866993,0.95940274,-1.7526569,-0.52892435
543,0.018124506,0.39750582,0.00015763659,-2.6891794,-1.4872868,-0.0055170176,-0.100875705,-0.40756243,0.6348652
544,-1.0172704,-1.4152551,0.05835612,-2.0907834,-1.005569,-0.089552954,-1.3131255,-2.4741259,0.17304143
545,-1.2928807,0.5844073,0.04436973,-1.8222189,-0.9215066,-0.038152408,-1.6452968,1.2053385,-0.7726392
546,-0.3002137,0.53865975,0.006761397,-2.3960447,-1.3006805,-0.011613438,-0.63064337,0.66451234,-1.9685097
547,1.3259565,0.6667932,-0.0044322563,-3.4830515,-1.9353402,-0.027483536,0.9927311,0.39980492,0.49907106
548,0.33693874,-0.11008948,-0.010381007,-3.0345387,-1.8008548,-0.014100371,0.47103602,-0.44328317,-2.6261783
549,-0.27792352,0.51795673,0.006068411,-2.415599,-1.311374,-0.010941291,-0.4581424,0.59594375,-0.22919263
550,-0.27864993,0.05931717,-0.0003648363,-2.445455,-1.383725,-0.0198825,0.28097832,-0.82107615,0.42558232
551,0.44752705,1.5668144,0.023971517,-3.0481224,-2.6144185,0.030078525,0.20149134,1.5875636,-0.094277844
552,-1.5179771,-0.53528744,0.06998873,-1.7421058,-0.8188939,-0.08267159,-1.7062502,-0.87553746,0.77449244
553,0.307297,0.0030959249,-0.008420802,-2.9981241,-1.7593701,-0.011885509,0.45398468,0.051153,0.2808797
554,-0.22678903,-0.92824537,0.00034660427,-2.652719,-1.5504684,-0.037144057,0.03151521,-0.650465,-1.1425492
555,0.63894796,-1.6086054,-0.037924267,-3.2504284,-2.439625,-0.0030937348,0.9175018,-1.3098341,0.16332322
556,0.24204764,0.97956395,0.006301814,-2.8615272,-1.5541956,0.00826752,0.84533644,0.31913322,2.411295
557,-0.097976595,0.38889417,0.0014284835,-2.5799556,-1.4134964,-0.0072080684,-0.48049673,0.19911571,-1.1289945
558,0.34180138,1.1876928,0.008728654,-2.9373517,-1.6024675,0.010905584,-0.024554044,1.4850291,1.6615329
559,-0.72676754,1.1779857,0.024097066,-2.0383625,-1.1001332,-0.020118894,-1.2226511,0.98012793,0.8914025
560,-0.20021448,-1.4127688,0.0015718192,-2.7764757,-1.643412,-0.045176756,0.37351045,-0.6006246,-1.0097638
561,0.59584486,0.20488197,-0.013516988,-3.154894,-1.794476,0.0013959599,0.7400743,-0.089787066,0.056977537
562,0.27727956,-1.1575584,-0.02991964,-2.998712,-1.8933864,-0.020480538,0.14569826,-0.6674372,0.54246247
563,0.20822391,-0.6477302,-0.016658012,-2.9499357,-1.81993,-0.02765756,0.09982022,-0.9022237,-1.0622561
564,0.62738097,-1.3899262,-0.039208297,-3.1967847,-2.232486,-0.004786232,0.4302296,-1.834178,2.487112
565,0.63828427,-0.6418379,-0.03461071,-3.1910253,-1.9208679,0.0056442884,0.5449235,-0.08176583,0.20017737
566,1.505465,0.0032239556,-0.014897208,-3.5749514,-2.0156088,-0.04753094,1.1970239,-0.17194584,-0.26831517
567,0.5538791,-0.33157164,-0.024480306,-3.1494157,-1.8696617,0.0016592792,0.17416304,0.04691398,0.54880905
568,0.7620224,1.9770436,1.4024787e-05,-3.8270743,-2.269939,-0.16726553,0.7518098,2.2536104,-0.060115192
569,-0.85480344,0.3207202,0.028546676,-2.0711474,-1.0922158,-0.0330084,-0.86891776,0.12939404,-0.018234696
570,-0.061386883,1.1124053,0.01310156,-2.6244075,-1.410585,0.008573649,-0.061725963,1.0148275,0.4970496
571,1.0262244,0.1797604,-0.016681965,-3.3392754,-1.8634892,-0.01114437,1.1827416,-0.20262155,1.239011
572,-0.26469737,0.68251526,0.00814281,-2.4154615,-1.2897286,-0.0071083917,-0.068493724,0.928082,0.58097357
573,0.55624944,-1.5118716,-0.035287727,-3.1646738,-2.3426976,-0.0030439473,0.8302865,-1.4515909,-0.13026814
574,0.27627435,0.31839794,-0.0039470578,-2.9407563,-1.6722207,-0.0042568357,0.14275852,0.8839243,1.4424105
575,-0.8867979,0.70867634,0.028743774,-1.9902033,-1.043469,-0.028769517,-0.341744,-0.22330719,-0.9523263
576,-0.35854936,-0.91182035,0.006576457,-2.5444674,-1.4412258,-0.037296027,-0.35878894,-0.28007257,0.8675967
577,0.64907885,-0.7104966,-0.036027454,-3.200422,-1.9386536,0.004513958,0.51045656,-0.13031799,-0.06976941
578,1.3304967,-0.6523405,-0.028783962,-3.5031085,-2.117115,-0.032328304,1.1882836,-1.3699095,-1.7903248
579,0.46849638,1.1762049,0.006693069,-3.030808,-1.6596557,0.0104727615,0.2425561,0.48365676,2.0681784
580,0.15731114,0.090629876,-0.00549483,-2.848268,-1.6430966,-0.011559991,0.25296116,0.36928007,-0.34440798
581,-1.6273595,-0.7117893,0.0897415,-1.6764317,-0.7554036,-0.09870361,-1.0974665,-1.1360099,-0.94266295
582,0.77161366,0.6498464,-0.008477407,-3.2245262,-1.7624271,0.0041010655,0.22347927,0.40545928,0.40930712
583,-2.3272924,-0.031752646,0.12994042,-1.2397543,-0.28925526,-0.09784345,-3.0928397,0.4826007,0.20170543
584,0.04159507,0.57816184,0.002229624,-2.6953835,-1.4642174,-0.00062316516,0.08296233,0.88689554,-2.17669
585,-0.7924602,-0.92866355,0.032889273,-2.2366176,-1.1646191,-0.056872264,-1.2216048,-0.30661863,0.68459874
586,0.18738541,-1.8121288,-0.011236758,-3.0422077,-2.1309905,-0.029085806,-0.058397755,-1.6396499,-0.3664802
587,0.04322894,-1.5211973,-0.0110664815,-2.948749,-1.8438888,-0.03833321,-0.30008924,-1.499396,0.25450587
588,0.16756913,-0.43297642,-0.01243269,-2.904448,-1.7609477,-0.024751646,0.03352444,-0.656362,2.133312
589,0.90392894,2.1572602,0.0032240995,-4.2688937,-2.4479976,-0.25271878,0.83675265,2.3510947,-0.58422685
590,-0.13503969,-1.0642362,-0.0033491105,-2.7544796,-1.644892,-0.0391253,-0.4758113,-1.3666606,-1.0950072
591,0.15958712,0.1437901,-0.0048299646,-2.845707,-1.6332922,-0.01017862,0.53589785,-0.42683133,0.45312628
592,-0.50728476,0.7643866,0.013668537,-2.2121723,-1.1960539,-0.017208999,-0.49141032,1.353401,0.6437578
593,-0.8668722,-1.1083391,0.040374495,-2.1911027,-1.1145697,-0.06803476,-0.60050726,-1.3162408,0.9670598
594,-0.69551057,2.2381115,0.031776566,-2.3655748,-1.1520386,-0.07303792,-0.40945208,2.6592047,1.1563307
595,-0.7255139,-1.2259808,0.03286349,-2.3098154,-1.2135377,-0.06427159,-1.0397469,-1.073064,-0.3901381
596,-1.7182932,-0.0034582615,0.06315019,-1.5852762,-0.7175337,-0.06867501,-1.7616689,0.1529374,-1.0454168
597,0.47933066,1.0643629,0.0044620475,-3.0376556,-1.6628897,0.008915158,0.19872314,1.4818467,-0.146031
598,-0.26418614,1.2115204,0.018372688,-2.4585447,-1.3377745,0.00051491195,-0.5567895,1.9813428,-0.66285807
599,0.122343555,0.9874607,0.008170203,-2.7731972,-1.5001187,0.008635897,-0.024219304,1.4467502,-0.31703877
600,-1.8747659,0.83712673,0.05869818,-1.4903126,-0.5829106,-0.0387086,-2.1656742,0.08629626,0.89411277
601,0.5234029,-0.8260763,-0.03400296,-3.1203585,-1.9070538,-0.0038595158,0.73788863,-1.3533845,1.2243273
602,0.082251474,-0.042569697,-0.0063345833,-2.78898,-1.6224892,-0.015900506,0.23338293,-0.5218823,2.066
603,-0.52094,-0.30021954,0.012853998,-2.3519802,-1.3047179,-0.03293006,-0.57710314,0.292475,2.4773958
604,0.22418818,-0.9511618,-0.024598736,-2.9577317,-1.8492595,-0.02623074,0.27974808,-1.5934632,0.47598878
605,-0.39493185,0.95479596,0.015506529,-2.3241248,-1.2590623,-0.009230111,-0.1457911,1.261488,-0.60441524
606,-0.90306175,-1.6319451,0.056350335,-2.1925228,-1.0819805,-0.09181558,-0.979585,-2.0834067,1.605263
607,0.9000162,0.2731943,-0.0154849095,-3.2814264,-1.8246317,-0.0040200423,0.93188334,0.6169361,-1.600567
608,-0.009262025,-0.8249616,-0.010610936,-2.803815,-1.7116048,-0.03470813,0.11861685,-0.5311787,0.8857091
609,0.0059917867,0.6515868,0.0036094715,-2.6551394,-1.4254391,0.000793546,-0.5038172,-0.081694126,-0.9368227
610,-0.63810825,1.1507113,0.022873498,-2.1245067,-1.162224,-0.0172635,-0.30877692,1.2677118,-0.8613722
611,-0.3131131,0.67347246,0.008888873,-2.376574,-1.2750505,-0.009617174,-0.23668146,1.0482645,-0.91834795
612,0.9168234,0.21194524,-0.01662597,-3.291154,-1.8384596,-0.0050350935,0.7643159,0.05211951,-0.10757688
613,-0.9103476,1.3271443,0.027438935,-1.8696218,-0.9548173,-0.021890609,-1.364103,1.143756,-0.76972073
614,-0.17119282,-1.0741913,-0.0015651435,-2.7278402,-1.6170485,-0.03940933,-0.16009122,-0.818727,-2.6514258
615,-0.2803349,1.5710506,0.024742227,-2.4372828,-1.4347636,0.010086536,0.3331622,2.1918342,0.60848486
616,-0.074367404,-1.8969128,0.002694971,-2.9471433,-1.9152098,-0.04795849,-0.5584738,-2.0055852,0.06589392
617,0.59379554,-1.606848,-0.036073387,-3.2139733,-2.434883,-0.0026435931,0.852844,-1.7671077,1.2239413
618,0.9294022,0.8348323,-0.0046997713,-3.2890115,-1.7821962,-0.0015748511,0.93849516,0.5464382,-0.015722666
619,0.7759116,-0.43217582,-0.030342925,-3.2576008,-1.9277694,0.0019026175,0.8997372,-0.995953,0.41522586
620,-0.3069765,-0.891619,0.004000663,-2.5811982,-1.4800607,-0.03679031,-0.34303847,-0.8478127,0.39912063
621,-0.3538856,1.8262138,0.036416773,-2.3962126,-2.1330805,0.022804452,-0.67220235,1.8564293,-1.001137
622,0.43815482,0.2553227,-0.0070224265,-3.0815434,-1.7703875,-0.0046246103,0.4326688,0.44923303,-1.0468882
623,0.8052048,1.2439084,0.0042057065,-3.3000326,-1.8573738,0.008811215,0.61470425,0.76511526,-0.66562414
624,-0.7039136,-0.54320973,0.023931392,-2.289125,-1.2342855,-0.04107746,-0.49250758,-0.25617936,-0.3498104
625,0.08749083,-1.199528,-0.015677102,-2.930646,-1.8115735,-0.035260186,0.052197333,-1.0674081,0.40388438
626,0.1073083,-0.20484579,-0.008745359,-2.8271172,-1.6732631,-0.019711493,0.15206423,0.0971345,-0.1698577
627,-0.008763969,-0.28318626,-0.008382502,-2.724108,-1.6142957,-0.023176236,-0.7146636,-0.65746593,-0.59906954
628,-0.8082905,-1.2540479,0.038678937,-2.2471125,-1.1564059,-0.07015979,-1.0558517,-1.6911612,-0.956906
629,-0.69995517,-0.41175705,0.023036662,-2.274519,-1.2291849,-0.03871856,-0.9781636,-0.28812012,0.22172643
630,0.6548635,1.7863262,0.029051922,-3.421831,-3.1034567,0.026093895,0.32772765,2.1003337,-0.50810117
631,0.05585091,0.4653802,0.0005917626,-2.7188964,-1.497448,-0.0033118404,-0.29838246,0.0830687,0.92302614
632,-1.7544568,-0.0872969,0.07076138,-1.5647416,-0.69231784,-0.07482563,-1.7295617,0.33560303,-1.0195589
633,0.353069,2.482844,0.036159646,-3.5983999,-3.5972207,-0.083304785,0.3008028,2.504038,0.90808386
634,-0.1788904,-1.0641809,-0.0012478689,-2.719599,-1.6093327,-0.039266553,-0.11193056,-0.6875909,-0.024368502
635,0.26300865,-0.54601866,-0.016768482,-2.9828207,-1.8231924,-0.022686528,0.7018577,-0.99542236,-1.003596
636,0.3378166,-0.53058034,-0.019621026,-3.0246906,-1.8386992,-0.016674822,0.4943518,-0.45145476,0.2988822
637,-0.22472766,-0.1441704,-0.0037346035,-2.5073266,-1.4426153,-0.022390531,-0.5318084,0.08639465,0.3626145
638,-1.1311646,0.052562356,0.044855226,-1.935307,-0.96272635,-0.04734896,-0.76930666,-0.6397273,0.05940201
639,1.0356998,0.3633656,-0.012937863,-3.3357143,-1.8326107,-0.011420341,0.68769443,0.27691922,-1.2921342
640,0.25344756,-1.8699856,-0.012991763,-3.0758493,-2.2249486,-0.024591764,0.07208118,-1.9362954,0.667155
641,-0.73523,0.21607238,0.022457894,-2.1523588,-1.1581491,-0.03145811,-0.7597896,-0.024098992,1.339279
642,0.12285143,1.590092,0.02775,-2.804648,-2.337377,0.029170906,0.3226872,2.1515431,1.6363592
643,0.35955778,-0.5340647,-0.020624503,-3.036663,-1.8439194,-0.014977779,0.31895018,-1.1306247,0.302979
644,-0.67235965,-0.45774943,0.021718372,-2.296854,-1.2462884,-0.03864316,-0.54324245,-0.16083062,0.8958513
645,0.2257314,-1.2035177,-0.02652575,-2.983553,-1.8654757,-0.024296599,-0.06521639,-1.3442147,0.78804266
646,-0.6381513,2.0158148,0.029660162,-2.298772,-1.1255312,-0.04672598,-0.98421896,2.5594697,0.18484055
647,-1.1565176,0.10688734,0.04515978,-1.9203312,-0.95832896,-0.04676015,-1.1767136,0.80551183,-0.09569625
648,0.63370454,-0.2842605,-0.026637454,-3.1883702,-1.8757845,0.0068132845,0.62105626,-0.5424204,-0.045983464
649,-0.21686178,-0.959899,3.409013e-05,-2.6673174,-1.5631813,-0.037642274,-0.4418427,-0.38789713,-0.3006926
650,-0.18316403,-0.16147393,-0.004720823,-2.5480905,-1.4748641,-0.022290679,-0.7414669,0.6283653,-1.0317585
651,0.19756815,-0.45435923,-0.013068358,-2.934765,-1.7850267,-0.024915336,0.59773743,-0.96073586,0.9120181
652,-0.046534926,1.6854911,0.031136516,-2.653898,-2.276397,0.029343078,0.3110684,1.9679052,-0.7576891
653,1.0179367,-0.6037403,-0.03248542,-3.3682199,-2.0009356,-0.011749094,1.0675194,-0.14631319,0.73709124
654,0.5184803,0.09317613,-0.013277638,-3.1280687,-1.8092725,-0.0011969269,0.38785154,-0.24346736,0.22329953
655,-0.8622948,-1.8213649,0.060863707,-2.2324376,-1.1030068,-0.097951554,-1.282757,-2.0754793,0.9759438
656,0.4060626,-1.2413523,-0.03348973,-3.061396,-2.040224,-0.0126642715,0.65966547,-1.1010463,-0.8597672
657,0.5308121,1.702769,0.029003434,-3.145234,-3.0258849,0.03588732,0.60996634,1.7539556,0.022458967
658,0.23847558,-1.1888878,-0.02743743,-2.9869027,-1.8707474,-0.023342049,0.32071698,-1.5808312,0.40757087
659,-0.25431037,-2.023291,0.015446129,-3.001356,-1.9401215,-0.063884355,-0.3595969,-2.1551828,-0.37926096
660,-0.8011849,0.46686757,0.02504823,-2.0758023,-1.1050972,-0.029817073,-1.6080499,0.71842974,-0.21732746
661,-1.2528305,0.019476056,0.0493228,-1.8697801,-0.9249867,-0.052856356,-1.5611496,-0.2393206,0.37287265
662,0.3272941,-0.3089978,-0.014322857,-3.0243006,-1.8164854,-0.016113555,0.28206527,-0.39257666,1.0205333
663,-1.1558735,-0.71756047,0.053573884,-1.9384713,-0.91182935,-0.070120975,-1.5643532,-0.22025368,0.5013984
664,0.26030982,0.002435267,-0.007869712,-2.9536695,-1.7289068,-0.012498025,0.43863225,-0.29484695,-0.06958971
665,0.23697264,-0.3214082,-0.011807132,-2.9602973,-1.7824639,-0.021033192,0.1067729,-0.3273856,-1.2578688
666,0.027237251,0.013375521,-0.0049510505,-2.731898,-1.5747793,-0.015174612,0.37964064,0.25363886,-1.6431838
667,-0.4569236,0.000351429,0.008175511,-2.3367968,-1.3092021,-0.027489802,-1.0390027,0.4802436,-1.4210045
668,-0.20355585,0.19808304,0.00023126788,-2.4974892,-1.3867475,-0.013569003,-0.21194068,-0.31096262,-0.4053973
669,0.005096853,0.12911934,-0.0031807125,-2.700653,-1.5357845,-0.012510534,-0.17315948,0.0130980015,-0.33134422
670,-0.13026488,0.022620738,-0.002954613,-2.5818686,-1.4702321,-0.01693623,-0.26991427,-0.4992109,-0.056592472
671,0.37434036,-1.7685585,-0.020809926,-3.112175,-2.2935762,-0.015663821,0.6616205,-1.5075952,0.07322175
