,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_mean_4,latent_mean_5,latent_mean_6,latent_mean_7,latent_mean_8,latent_mean_9,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,latent_logvar_4,latent_logvar_5,latent_logvar_6,latent_logvar_7,latent_logvar_8,latent_logvar_9,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
132,0.020444075,1.0015712,0.012032634,0.038248695,-0.0053922003,0.81027603,1.6099913,0.029605975,2.4535034,-0.01964779,0.008646619,-1.7364405,-0.014512991,-0.009845976,-0.045395866,-2.9362893,-1.205633,0.012545487,-1.7106125,-0.046024434,2.8065512,1.1097267,0.28949448,-0.78067344,-0.63973945,0.991955,1.8551611,0.2854051,2.3957775,0.039213605
133,0.0005917754,0.40624562,-0.002782167,0.044526212,0.0047877915,0.035537243,1.6951172,0.020290816,-0.96124756,-0.017169263,0.022489244,-1.3235586,-0.0044635953,-0.008181529,-0.05785907,-2.5353622,-1.0533922,0.0003726799,-0.84645295,-0.034526978,1.9533031,-0.13071927,0.44327042,-0.07466566,1.1044945,0.06689453,0.19654942,1.9247242,-0.6351522,-0.42444772
134,-0.0027523614,-0.59736663,0.0008104453,0.031718146,-0.015303677,-0.3732738,0.33975774,0.021602942,0.49906605,-0.0039020516,0.0017835312,-1.4232306,-0.031570345,-0.018211601,-0.04220596,-2.3572884,-0.77927804,-0.010772802,-0.7428789,-0.031281024,-0.3953856,-1.0148757,-1.3874521,-0.5824285,0.40289214,-0.42182657,0.61900187,2.5048249,0.99343634,0.3721832
135,-0.0103210155,-1.8479888,0.010249374,0.05046656,-0.024595343,-0.62816876,-0.6954556,0.015379023,-0.07229316,-0.006995514,-0.015991021,-1.2782964,-0.035025693,-0.020708365,-0.042803913,-2.3478532,-0.81939864,-0.03671271,-0.40605164,-0.06721817,0.0064666253,-1.3470664,-1.5174601,-0.9791231,0.08114448,-0.41612923,-1.9267163,-0.15001988,0.031868525,-1.5955112
136,0.010867787,0.57995707,0.019355591,0.03930287,-0.018770002,-0.4272043,-1.247576,0.021563713,-1.316724,0.0074329944,-0.0031458698,-1.2033254,-0.012250954,-0.057691425,-0.04698986,-2.3451035,-0.63789755,-0.0229844,-0.8885984,-0.050843984,-1.6236757,0.5833655,-1.9698385,0.3310637,0.8286796,-0.49160615,-1.9500229,-0.09481038,-1.3907174,-0.10019732
137,0.005086492,1.0239727,0.009890983,0.034386776,-0.025729097,-0.25027686,-0.8399052,0.024249606,-0.1305498,0.0039740317,0.011916891,-1.207923,-0.021636836,-0.047211215,-0.04485552,-2.4566736,-0.5618731,-0.0065553896,-0.9717923,-0.028438129,-0.03956123,1.9574952,-0.04326515,1.5916932,1.064594,-0.3890389,-2.4832096,-1.0997235,-1.1680644,0.46006942
138,-0.0040749214,0.14596877,0.0024178205,0.031171884,-0.02781387,-0.12634414,-0.21171182,0.021538742,1.0146773,-0.008928743,0.0035734847,-1.480936,-0.023999011,-0.023161614,-0.040023893,-2.5463219,-0.74478525,-1.8197112e-05,-0.9789438,-0.025049185,-1.1153036,0.35466045,0.17678389,0.18452463,-0.090536,-0.50752914,0.040141314,0.35521787,1.5904315,0.10884129
139,0.019606395,1.5524743,0.015482558,0.04623127,-0.005521805,-0.03175658,-0.6115131,0.022279782,-1.8881102,-0.000332681,-0.0018944256,-1.1030893,3.2009557e-05,-0.059535272,-0.055373088,-2.6068559,-0.7349405,-0.02925884,-0.9784119,-0.05737695,-0.01856721,1.2618319,0.9712846,-0.4591785,-0.8563094,-0.0005322937,-1.4751692,-0.81115794,-1.2157977,0.12577271
140,-0.0025604297,-0.11026358,0.0019485448,0.0319454,-0.016624505,0.032884717,0.6985009,0.020995313,1.2734346,-0.014154304,0.0068680122,-1.57333,-0.020734139,-0.00857278,-0.038113564,-2.6174178,-0.8617324,0.0030663405,-0.9984275,-0.028333444,1.2797103,-0.48016766,0.9009222,-0.9620191,-1.2831167,0.12981789,1.0681144,-1.3582784,0.3549,-1.8227524
141,0.01926812,1.3978993,0.017391432,0.024645643,-0.053523272,0.20808885,-0.5681725,0.032077994,2.9434144,-0.014258131,0.018272834,-1.5041022,-0.020066116,-0.020104488,-0.044607073,-2.741043,-0.8556004,0.002148456,-1.8818934,-0.038516194,1.8860329,0.610492,0.6920189,-0.588033,-0.17193553,0.0077375174,0.10226995,0.11953646,2.6346805,-0.71483016
142,-0.0066998196,-1.2412761,0.010890769,0.05554309,-0.00584412,-0.8631026,1.644029,0.021302586,0.13844727,-0.030708082,0.015090652,-1.1019497,-0.019638252,0.0108140595,-0.05694496,-2.0591931,-0.9096056,-0.016129259,-0.42579988,-0.054092422,-0.678976,-1.1287897,-0.8931074,-0.45790562,-1.1548578,-0.35147345,0.9095037,-0.84500355,0.21889636,0.28020835
143,0.003851776,1.8505546,0.0076482426,0.045277555,-0.012376257,0.21642897,0.3154919,0.028122889,-0.1311818,-0.0061425995,0.008848291,-1.2247485,-0.009173922,-0.04416447,-0.04358767,-2.7587337,-0.7131055,-0.011430323,-0.9923869,-0.031922024,-0.779682,2.401856,-1.1330928,-1.0037162,0.67164135,0.18807195,0.43000236,0.15296793,-0.3746337,1.0211356
144,0.0022658855,-1.5259808,-0.0042617386,0.06400716,0.012597556,1.1082468,1.7647946,0.020024579,-1.5595586,-0.008394032,-0.003664896,-2.0730176,-0.014076679,0.001214182,-0.09260691,-3.124025,-1.5457416,-0.01964385,-0.9703906,-0.050351456,0.66072893,-1.539544,0.00070799794,-1.1910665,-0.7893661,1.1531335,1.9903082,-0.17212024,-1.8576186,0.38783324
145,-0.0031399135,-1.0959613,-0.0013559535,0.033334333,-0.0035068286,0.029506624,0.82278234,0.01843581,-0.47317132,0.008150146,0.009333555,-1.6172562,-0.03174363,-0.013463214,-0.050763175,-2.6022985,-1.0347631,-0.018754985,-0.68020517,-0.04278122,0.6541686,-1.0167642,-1.7463038,1.0920144,-0.15434557,0.07506372,0.2479862,-1.6156579,-0.5949909,-0.67689514
146,0.0067516305,0.06656193,0.0071857423,0.028125333,-0.02496342,0.30304182,-1.5389602,0.012385147,-0.7682544,0.008501389,-0.0013386607,-1.6656027,-0.023451995,-0.052842155,-0.059857637,-2.865829,-0.8078425,-0.022512559,-0.9303757,-0.039363004,0.81924534,0.008359734,-0.86605364,0.75383365,-0.8153666,0.5573913,-1.6151726,-0.5600233,0.12051976,-0.48043945
147,0.00519898,0.2786596,-0.011047322,0.051124614,0.01328794,0.47118223,2.203853,0.016589316,-1.1117599,-0.02297404,0.024893558,-1.538581,0.0020776559,0.0037985062,-0.06938144,-2.8070393,-1.2394774,0.004689947,-0.82286274,-0.036388487,0.29071873,0.8857701,-0.18570004,-0.34221277,1.0542628,0.53669226,1.97059,-1.138238,-1.3753662,-0.29396158
148,0.0038471762,-1.04603,-0.006467886,0.024122497,-0.039057586,-0.3997026,-0.8660385,0.017639525,1.3095874,-0.008110061,-0.012366056,-1.5139618,-0.032763,-0.014888743,-0.044032946,-2.4754143,-0.7771586,-0.018197987,-0.85112256,-0.036980703,0.5196155,-1.9474475,-0.8343933,-0.06524116,-1.5808085,-0.9419953,-0.8276727,-1.1621653,0.7482799,0.18101045
149,-0.0009115571,-0.5192148,0.012941977,0.02692165,-0.009127725,0.40555474,-0.5205545,0.012243876,-1.2963195,0.011104538,-0.0014523864,-1.712051,-0.024927976,-0.04501895,-0.051553443,-2.8740125,-0.9222652,-0.030308463,-0.725582,-0.049610347,-0.60418534,-0.30467033,0.6365416,-0.43301132,1.1538398,0.42316163,-1.0190463,1.5067555,-0.71859795,0.36308506
150,0.015560916,0.975605,0.004706705,0.0350307,-0.01085182,0.5247499,-1.1009958,0.015668267,-1.11076,0.004109917,0.006260529,-1.4864268,-0.019209467,-0.0546868,-0.058621615,-2.9729815,-0.7358404,-0.0202036,-0.8609167,-0.043629393,-1.2573595,1.3371859,0.82701355,1.1122715,0.42063838,0.7784412,-1.1871325,1.0176057,-0.34820676,-1.2854481
151,0.0010678363,1.0159729,0.014908155,0.047216,-0.0135315955,-0.68925625,0.19432199,0.02736984,-0.8586744,-0.011003839,0.0011500046,-0.9549385,-0.008344564,-0.039038442,-0.046108186,-2.1305413,-0.5616795,-0.0155384075,-0.8003511,-0.032535624,-0.16937035,1.3364382,-1.9284009,1.3702211,-1.2363142,-0.5939187,1.4055948,1.4640352,-1.4802029,-0.7267309
152,-0.005239858,-0.96074677,0.010204237,0.03823824,-0.02946319,-0.7121584,-1.0956261,0.020557286,-0.22225216,0.004927641,-0.0071407966,-1.3041661,-0.036226228,-0.03655631,-0.045508683,-2.2425432,-0.6592524,-0.034404643,-0.5135207,-0.04905279,-1.039842,0.08383918,0.67245835,0.16327006,1.1922772,-0.29219067,-0.7874913,2.2591195,-0.32598335,0.09331935
153,0.0045932196,0.30964762,0.0081280675,0.043901596,0.007917506,0.08480722,1.2481667,0.018155502,-1.9591405,-0.0126963295,0.015040422,-1.323449,0.0012402078,-0.020082584,-0.058414504,-2.6018262,-1.110368,-0.019394366,-0.82753974,-0.057653714,0.29170582,0.343498,0.055362515,-1.35322,1.0188661,0.16871345,0.6015109,1.3893013,-1.1978023,-0.75301576
154,-0.003565542,0.021216683,-0.0016778056,0.043840345,0.0010286393,-0.120875,1.5293765,0.02145219,-0.711411,-0.01374018,0.018267676,-1.3514405,-0.010998452,-0.0077049322,-0.054117285,-2.4276328,-1.0215096,0.0008440986,-0.80817455,-0.03197058,-1.703944,-1.0656321,1.1029547,0.32546917,-0.18100396,0.23547965,2.492105,1.8010958,-0.44977212,-1.0545571
155,-0.0050291833,-0.33221343,-0.009490684,0.026798759,-0.038893275,1.0109234,-0.8485761,0.01574846,1.4852052,-0.014586922,-0.017060231,-2.042934,-0.021390453,-0.019837143,-0.048639067,-3.2429225,-1.0694597,-0.00022794958,-1.2176569,-0.023772711,-0.008509535,-0.76199925,-0.121967785,0.0640609,-0.15148693,1.131468,-1.1070036,1.0800147,1.1760844,0.12798278
156,-0.0056705712,0.4977046,0.0053592753,0.04545497,-0.006587962,-0.27733684,1.5643029,0.027837409,0.2760375,-0.017118778,0.015081193,-1.2357818,-0.012072416,-0.006327728,-0.042836554,-2.3312063,-0.8433345,0.008334683,-0.97407085,-0.02438509,0.55950236,0.34812155,0.67639065,-0.14908677,-1.5704988,-0.26855996,2.1320958,-0.9175682,0.6138706,0.37273112
157,0.008476423,-0.6921858,-0.02257534,0.06180374,0.016534206,0.64395535,3.1037233,0.013961436,-0.15124266,-0.03237344,0.016417682,-1.8969511,0.0048599793,0.03292451,-0.08111974,-2.9266384,-1.457412,0.018023022,-0.90555984,-0.030344706,0.2939276,-0.5820729,-1.9601734,0.79973257,0.3446356,0.8400429,3.5401576,0.6282193,0.13739406,-0.6819636
158,-0.013321931,-1.2441736,0.02437793,0.058244858,-0.014074373,-1.1045921,0.2211405,0.023023527,-0.5341196,-0.016273363,-0.00050772727,-0.99812806,-0.027716547,-0.021288974,-0.04939068,-1.94386,-0.7085226,-0.035894275,-0.27104494,-0.06453797,-0.02705746,-1.3289517,-1.0527357,0.10068502,0.4161149,-1.3460175,0.6116246,0.08373799,-0.5574525,-0.3452676
159,-0.0012457501,-0.6378675,0.0149072,0.02646404,-0.007959804,0.48158866,-0.46282142,0.012689225,-1.3969865,0.013077448,-0.001296401,-1.745835,-0.025918119,-0.044411942,-0.05204671,-2.9094243,-0.9486543,-0.031897537,-0.71977204,-0.051758006,-0.24946417,-0.30854443,0.66643935,0.055760942,0.78536665,0.42118734,0.3442937,-0.12253811,-1.6048329,0.5956506
160,-0.006817986,0.33298355,0.0070597194,0.034890436,-0.023323184,-0.35064137,-0.2966711,0.024582362,0.31843364,-0.0012262831,0.005874239,-1.3059535,-0.027436396,-0.035450883,-0.039675422,-2.3506818,-0.64675593,-0.0008316897,-0.86657315,-0.023086984,1.0390782,0.14979628,0.88617134,0.64265805,-0.5774159,-0.88294,-1.6103821,-0.29034424,-0.70870876,-1.6260779
161,-0.0021778801,0.5181353,0.0045672692,0.031622052,-0.025824502,-0.10629052,-0.658542,0.021102326,0.18590799,6.8635214e-05,0.007972673,-1.3866141,-0.02488603,-0.039614104,-0.043738574,-2.5517035,-0.6790737,-0.004703096,-0.9155126,-0.026373994,-1.1699417,-0.13122189,0.23988272,-1.8226304,-0.06601311,-0.50225455,-1.0158376,0.51461506,0.670121,0.4105119
162,0.004005287,0.40832785,0.0017257826,0.038435623,-0.0022309218,0.23872146,1.6338302,0.022594819,1.1401848,-0.016212456,0.018834379,-1.5229605,-0.013032166,-0.0020902697,-0.040818058,-2.6796243,-0.9651685,0.014255494,-1.090462,-0.03282363,1.0408083,0.22961721,0.09435303,-0.83567,1.0811222,-0.051588565,1.3319222,-0.41425368,1.0795455,-0.31285006
163,0.0025096587,0.48119196,-0.008578815,0.048604615,0.011272143,0.93314815,1.9933765,0.01985839,0.081147745,-0.009269901,0.029390238,-1.7440091,-0.013839802,0.0002509486,-0.053551123,-3.097274,-1.1347052,0.009914189,-0.7960989,-0.033816695,-0.37115675,0.45715806,0.8082477,0.08965382,-0.9626043,0.5464524,1.9836167,-0.9527911,-0.35137516,-0.16595066
164,-0.010926437,-1.5874082,0.014723886,0.050178677,-0.020244263,-0.79724103,-0.35335773,0.017741997,-0.08789368,-0.008017029,-0.0072187595,-1.2177205,-0.036022626,-0.021631451,-0.044812612,-2.2057033,-0.73308367,-0.036171675,-0.3335312,-0.061690003,-0.3367667,-1.6848779,-1.2944537,-1.7267448,0.6811638,-0.75954247,0.51303107,0.42754376,0.19481893,-0.3691823
165,0.01235546,1.2156708,0.024934176,0.034291796,-0.030776996,-0.29180968,0.91514677,0.035320144,2.5686734,-0.020723633,0.009478938,-1.2359651,-0.015468424,-0.008776819,-0.033062316,-2.355946,-0.66606,0.007572357,-1.6295893,-0.029609486,0.10788766,1.9345515,-1.1459652,1.5521694,-0.34225515,-0.57736695,2.4002988,-0.5337795,2.76471,1.9122828
166,-0.005355909,-1.0910071,0.0053664185,0.03949196,-0.013702249,-0.4938292,0.22808617,0.020425214,-0.08149049,-0.0014782916,0.00039817765,-1.3725613,-0.032836534,-0.017700197,-0.044485338,-2.3139813,-0.82203084,-0.023852285,-0.5708498,-0.04603509,1.6232806,-0.8965246,0.040302586,0.5215158,0.78535926,-0.22366703,-0.63565177,-0.24637796,-0.33678043,-0.36450657
167,-0.0027341242,0.9639075,0.038469724,0.033213086,-0.038439754,-1.2631428,-0.097676694,0.03481408,0.98120403,-0.010221781,0.017071864,-0.84851205,-0.03145006,-0.036834493,-0.04807528,-1.7978455,-0.20142245,-0.007455727,-0.828288,-0.014403633,-0.2287078,1.2596376,-0.2317585,1.7938902,-0.60978895,-1.2225199,-0.81446165,0.32599178,0.10082418,0.53849393
168,-0.005096243,1.2220236,0.028313097,0.043038644,-0.031633023,-1.0895343,-0.1920765,0.0350348,0.11126603,-0.005644841,0.015907722,-0.8282057,-0.022511084,-0.043482535,-0.04815703,-1.8776907,-0.27342516,-0.01317958,-0.7962174,-0.01716534,-0.7088339,1.3939204,0.20044228,-0.38085124,0.35016268,-1.3831309,1.108952,-0.45761582,-0.38874805,0.23035643
169,-0.0029101954,-0.2859613,-0.003743262,0.03739614,-0.027319416,1.2835813,-1.5031457,0.014005611,0.10242337,-0.013607873,-0.030157723,-2.1017885,-0.020274553,-0.039345965,-0.060784765,-3.3943524,-1.0126104,-0.0034954604,-0.939809,-0.02216992,-0.34077543,-0.5275645,0.91405725,-0.100422,1.1257317,1.3403397,-0.49763334,1.7843858,0.55812347,-0.46061733
170,-0.0005604704,-0.50750625,0.011342548,0.057825416,0.013879382,1.1574712,1.7012506,0.017936664,-2.1219296,-0.0229932,0.00024137273,-1.9303377,-0.008296384,-0.001165472,-0.09542565,-3.1840723,-1.6987433,-0.014072813,-1.1407919,-0.06350004,-0.72482145,-0.5947744,-1.5457056,-0.71128404,0.90757084,1.0124559,1.9664623,-0.4792271,-2.2320611,0.34200937
171,-0.0007745279,0.9757792,-0.0005653659,0.04598713,-7.8074634e-05,0.5626472,1.3818488,0.026161293,0.29858232,-0.010349422,0.02120214,-1.5097613,-0.012436716,-0.017249199,-0.0433321,-2.8837347,-1.0139914,0.0035840617,-0.97247416,-0.034798864,1.0762833,1.2376803,0.7674697,-2.1964047,1.5917306,0.28023803,0.8869194,0.9755948,0.06863125,0.27742538
172,0.0057238108,-0.06763357,0.0042478256,0.022785578,-0.047638394,-0.4211896,-0.7301176,0.022610286,2.1877465,-0.017535895,0.0006758757,-1.4631726,-0.023740707,-0.010343488,-0.039761953,-2.4476345,-0.6603452,-0.0026117405,-1.1342026,-0.029394072,-1.174817,0.038063765,-1.0837077,-0.22053982,1.3112531,-0.6256596,-0.20365947,-1.3680421,2.8005714,0.44714457
173,-0.0061357343,-0.09019693,-0.00020854454,0.038309984,-0.0110220965,-0.2504189,0.48292938,0.02241319,-0.1438004,-0.004443215,0.006762661,-1.3605795,-0.024006626,-0.022648463,-0.043744028,-2.389749,-0.8256336,-0.004101498,-0.7859153,-0.027706308,0.94807947,0.842908,0.11335625,-0.93539804,0.03365068,-0.20623997,1.2918514,-0.95146614,-0.010869905,-1.178743
174,-0.006315122,-1.5591958,0.0045878477,0.038885377,-0.015352039,-0.19885957,-0.22202379,0.01717519,-0.33316702,0.007036018,-0.008910544,-1.4997607,-0.035576437,-0.022659978,-0.042561345,-2.5375423,-0.9352661,-0.03025702,-0.5973993,-0.05685875,0.46367365,-1.5666164,0.98020357,-2.2194636,-0.32151666,-0.17702575,-0.36543936,0.26066777,-1.744961,-0.1298247
175,-0.0024676328,0.34740806,0.004895799,0.034925386,-0.016490564,-0.06342596,0.66488326,0.024025079,1.3536626,-0.016856529,0.003928166,-1.4413586,-0.018198583,-0.014374187,-0.033924967,-2.5317879,-0.7944429,0.008211367,-1.0664215,-0.027909435,-1.2833976,0.8646311,-0.9403546,0.8751033,0.84696704,-0.23489308,1.2612392,-0.58111835,2.3714247,-0.43032882
176,0.00824205,0.39967784,0.0034827236,0.0289413,-0.023241574,0.19111985,-1.2477024,0.014195899,-0.5410265,0.0063784383,0.006988775,-1.5457484,-0.022183005,-0.04949881,-0.056363188,-2.7880569,-0.7569743,-0.016739856,-0.9286955,-0.035221048,-0.77853304,0.7383888,0.38790974,-2.6087234,0.026157117,0.46541366,-0.53531855,-1.9412435,-1.4950341,-1.3143402
177,-0.0036783642,1.6235356,0.015442239,0.047146194,-0.02048801,-0.111643255,0.80056477,0.036418788,1.1152527,-0.0029198527,0.013812382,-1.1768718,-0.020159492,-0.03018287,-0.03234777,-2.479512,-0.6263465,0.003345888,-1.2065027,-0.020592697,-0.9619617,2.7816453,-0.7003934,-1.0345277,-0.368709,-0.079932995,0.20546693,0.0397848,1.319374,-0.5887725
178,-0.0015834793,-0.6614067,0.009701813,0.032568652,-0.00514361,0.10668665,0.08725357,0.0151052065,-1.2954955,0.00910852,0.0044878386,-1.5945712,-0.023838647,-0.0326211,-0.050976433,-2.681777,-0.9776771,-0.029885404,-0.7095899,-0.052534927,-0.24674222,-1.0600309,1.4283205,-1.4165772,0.1261046,0.037512593,0.8672278,-0.91743094,-0.76539284,1.0549057
179,-0.0015685987,1.5424024,0.01846708,0.042525675,-0.029288307,-0.3074975,0.31728023,0.036148075,1.3248963,-0.0023176633,0.014497286,-1.1315027,-0.022034682,-0.030383168,-0.031627126,-2.3840842,-0.51164097,0.0036169887,-1.2154114,-0.019298993,2.2630756,1.6392035,0.99385816,-1.5534117,-0.29490912,-0.76766264,-0.9503189,1.1962329,1.9597201,1.3220775
180,0.00028058095,1.8421822,0.014931319,0.043449968,-0.026949506,-0.22584867,-0.107345164,0.033128265,0.34058738,0.00049495697,0.013804844,-1.0716995,-0.01736172,-0.04334218,-0.038951598,-2.4784493,-0.5012685,-0.0061181,-1.0740199,-0.022333749,0.54654866,1.1890942,1.3657763,0.7313584,0.79153126,-0.34822378,-0.050254848,-0.22434422,1.19067,0.39522186
181,-0.0076825502,-2.4805613,0.0013348162,0.047966465,-0.0075891046,0.6110843,-0.020492554,0.020071713,-0.710428,0.019594938,-0.002171453,-1.8109193,-0.04785815,-0.025756253,-0.06540394,-3.0074584,-1.3449752,-0.063558005,-0.6267228,-0.07690857,-0.20331612,-2.1355083,-0.07762356,0.98011506,-2.100462,0.70061696,0.4841023,0.45555815,-0.08534622,-1.889345
182,-4.120078e-05,1.6836538,0.0064008497,0.048845373,-0.0067464984,0.13019437,1.0378258,0.029520744,-0.065329626,-0.010770701,0.010903649,-1.1936035,-0.006960098,-0.03214533,-0.042876482,-2.666944,-0.78228605,-0.005947048,-1.0220277,-0.02942328,1.075873,2.8525467,-0.7358429,-0.09938081,0.24055976,0.1744387,0.69300944,-0.16050556,0.63302654,1.0158271
183,-0.013479203,-1.9525508,0.017126903,0.0612176,-0.011278914,-0.7932686,0.9457594,0.017668804,-0.23761678,-0.02067886,0.012045659,-1.1458161,-0.029764269,0.006956123,-0.052842163,-2.1915941,-0.92732114,-0.032681584,-0.29022342,-0.071401015,-1.1346616,-2.0428095,0.7568076,1.147046,0.5743878,-1.2371181,1.203486,-0.76232755,-0.07878652,1.4452026
184,0.008844523,1.3304187,-0.0002744561,0.043136597,-0.00020705257,0.25422597,0.6380402,0.02022707,-1.2800473,-0.014959334,0.011559073,-1.2236022,-0.0023850822,-0.03346417,-0.054784603,-2.7516744,-0.8788191,-0.0156262,-0.8402887,-0.04187601,1.2635238,1.5962627,0.31345075,1.593671,-2.2086864,0.11429383,0.99974614,-0.28353268,-1.3261683,1.1765361
185,-0.011043923,-2.529013,0.008745929,0.053467315,-0.021920066,-0.29604328,-0.34894794,0.012056069,0.013046481,-0.006990223,-0.014058866,-1.3865343,-0.035909,-0.0066112094,-0.042626962,-2.5842485,-1.0286988,-0.037266735,-0.45752478,-0.07992627,1.1546463,-2.3671968,0.39427447,-0.16065896,0.06615776,0.30639744,0.848375,-0.43787405,-0.578191,-0.032202996
186,0.004320971,0.9670751,0.015452767,0.03730324,-0.021044638,-0.18572193,1.0235348,0.030957201,1.9409614,-0.01720288,0.008538939,-1.2932009,-0.017159777,-0.012194842,-0.030572394,-2.433446,-0.69907004,0.008957898,-1.3254521,-0.027687076,0.8498817,1.0938234,-0.8536609,0.25782982,-1.2929064,0.22188178,0.69373137,-0.45032609,1.6283998,0.105207995
187,7.349718e-05,0.9073391,-0.0023524733,0.048834134,0.0048857694,0.19303665,1.9318328,0.024620432,-0.32565525,-0.016464107,0.02406951,-1.3134129,-0.0039870623,-0.0069685783,-0.051257722,-2.64639,-1.0082276,0.0060872682,-0.9415498,-0.032064587,-0.6200279,1.6782843,-0.35127413,-0.65645516,0.6625785,-0.08364415,1.1862955,-0.098496795,0.050883144,0.86720824
188,-0.0054262397,-0.24826428,0.008073289,0.04504478,-0.0045365486,-0.53723115,0.9387949,0.025562294,-0.81595254,-0.009222173,0.006753076,-1.2172735,-0.016585367,-0.018761547,-0.048708044,-2.1797545,-0.8838519,-0.014287613,-0.69206655,-0.041503966,0.5830564,-0.35070252,-0.99839264,-0.7045262,-0.096018754,-0.16162291,0.98843867,-1.4181743,-1.8429942,0.22391139
189,-0.00071159936,-1.582236,-0.0055468087,0.0225976,-0.018272026,0.35813156,-0.53426963,0.0164731,-0.07669316,0.014900492,-0.017102215,-1.8204638,-0.03702244,-0.033109702,-0.050738603,-2.8791788,-1.140144,-0.036646996,-0.82680494,-0.052625395,-0.50914466,-1.0538228,0.49681443,-0.54765385,-1.4922755,0.5297276,-0.7228792,-0.6934983,0.72008383,0.71670514
190,0.0024227572,-0.43718314,-0.006659661,0.023473617,-0.036347177,0.35627335,-1.6099896,0.014007345,0.21988766,0.007044838,-0.008025091,-1.7782577,-0.028300807,-0.04281114,-0.057726286,-2.8977933,-0.8927276,-0.014619859,-1.0084417,-0.027809996,-0.75413734,-0.79895425,1.3523284,-0.30340385,-0.8249661,0.49246365,-1.5842466,-0.4206109,0.012104407,0.4286
191,0.0029768604,1.2135426,0.020990096,0.049176987,-0.014968192,-0.8212059,0.065900445,0.029009307,-1.1240509,-0.010142403,0.00043450296,-0.8550596,-0.005717532,-0.043675825,-0.04735791,-2.060299,-0.49415806,-0.022073977,-0.7924949,-0.036714815,1.1151645,1.7866447,-0.875134,-0.23089048,0.24619952,-0.69793326,-0.09387782,0.74044037,-0.32232893,-0.08072854
192,-0.0016405578,-0.1437153,-0.0047120578,0.03706193,0.00042473804,0.77822393,1.0556887,0.01488811,-0.22829509,-0.00086354045,0.026423613,-1.8234493,-0.021507042,-0.009725815,-0.054335408,-3.0538073,-1.0363199,-0.0027088001,-0.71710587,-0.029845968,0.1869207,-0.32237926,0.6539421,0.82948923,0.9582887,0.75539577,0.93666154,0.41275966,0.089046,-0.21247146
193,-0.0016600396,0.37244073,-0.0009548906,0.029856052,-0.022453122,0.21757486,-0.5650986,0.016586494,0.1657069,-0.0012205518,0.007071756,-1.5566528,-0.023479855,-0.03701865,-0.047178842,-2.7878764,-0.79600036,-0.008137921,-0.91270906,-0.028737903,-1.2190655,0.3271507,-1.2810017,0.43684447,2.6770725,0.2423704,-0.7699549,-1.5785109,-0.9388933,-0.07091023
194,-0.0013182722,-2.053317,-0.013270305,0.083621435,0.0143120615,0.45864978,2.8746474,0.014350774,-1.3062466,-0.03389503,0.0008129589,-1.7614784,-0.0028019338,0.034371033,-0.098742455,-2.861584,-1.6953101,-0.013417069,-0.9059541,-0.06523696,-0.323702,-2.4598796,0.73023087,1.6057264,-0.6582253,0.71395123,2.6875222,0.5996472,-2.5640252,0.37601906
195,-0.006187759,0.6500903,0.019263458,0.03655765,-0.026040334,-0.6862379,0.03922671,0.029686129,0.6642556,-0.007883145,0.009748351,-1.1190557,-0.02524818,-0.0334682,-0.041662477,-2.130404,-0.4896429,-0.0031064264,-0.88228995,-0.020763196,-0.5753287,0.34502608,0.46510947,2.3212543,-0.7821316,-0.75760937,0.23893453,0.40990847,0.28621674,-0.31055328
196,-0.009291252,-1.3812209,0.021752708,0.048831854,-0.035616744,-1.0656924,-1.2133887,0.01978921,-0.02586592,-0.0053934623,-0.0011307523,-1.108336,-0.037998278,-0.030220577,-0.049182117,-2.079379,-0.5742067,-0.04225027,-0.30770642,-0.06213808,-0.030779341,-1.2203006,-0.3815177,0.890186,-0.68969065,-0.9753289,0.040870547,0.5725606,0.77307355,-0.8999442
197,0.0037695554,-0.17760646,0.0026334636,0.02749793,-0.025444414,-0.1372087,0.51019704,0.020579556,2.0375123,-0.02391231,-0.00196632,-1.5519607,-0.01877677,-0.0020016562,-0.0362899,-2.5449588,-0.8320793,0.0035603005,-1.1444278,-0.031746358,2.4291062,-1.1080449,-0.9571479,0.16498527,-0.03473653,-0.14340164,0.5616076,-0.51641166,0.96342754,0.8959422
198,-0.0027337852,-1.3875082,0.0007199105,0.028485836,-0.010022516,0.8864738,-0.24136132,0.018547725,-0.81288934,0.018397458,-0.005054679,-1.97257,-0.03555876,-0.033547565,-0.057888284,-3.1078904,-1.1892575,-0.037940644,-0.7498718,-0.04959573,0.7730743,-1.9452183,0.16665605,0.9241729,-0.8095267,1.2752309,-0.8557739,0.27725446,-0.17825681,-0.37634256
