,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_mean_4,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,latent_logvar_4,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
273,-0.92776227,0.03503363,-0.16893843,3.3414588,1.2441608,-2.0571098,0.14266762,-0.093907624,-0.38593316,-1.9496931,-1.1716719,0.9173294,-1.418391,2.9859064,1.7998235
274,1.41377,-0.08612357,0.08142994,-1.3697919,2.3161826,-1.2010348,-0.013723899,-0.10038761,-0.31676555,-1.4085062,2.099585,-0.9583111,0.46928436,0.10584974,2.1858397
275,-2.3565342,-0.030651465,0.037321735,2.3882082,1.8646977,-1.3811032,-0.0016964544,-0.105151914,-1.413914,-1.8220271,-1.8987478,-0.4994744,-2.0198574,3.2020054,2.4665701
276,1.1923497,-0.081506476,0.03827788,-0.015044525,2.6769,-1.5533234,-0.003979549,-0.13139103,-0.31590533,-1.5389014,1.5448637,-0.42932814,-1.2724924,-1.426248,2.4607227
277,0.6631782,-0.031968165,-0.050168447,3.025666,1.7815876,-0.69093966,0.015162868,-0.09425791,-0.9626155,-1.7171247,1.7614663,1.9657471,0.54506224,3.174994,1.7522212
278,0.43688798,-0.09091051,-0.07064527,-0.4271791,2.6464114,-0.48916817,0.054609016,-0.10624722,-0.07003808,-1.34719,-0.9530922,1.6722213,-2.066097,1.4148201,2.7428012
279,2.3112051,-0.103710264,-0.002873803,-0.93255454,2.36619,-1.1254828,0.005248353,-0.09202624,-0.048926353,-1.5091497,3.0874515,0.5305538,-0.4646405,-0.7938959,2.427984
280,1.5489963,-0.041982803,0.04687016,-1.7673433,1.2318196,-1.0986636,0.0020762403,-0.043463543,-0.7507354,-1.8248371,1.64891,0.7043929,-0.12835476,-1.524265,1.0865718
281,2.610507,-0.069835395,-0.008450422,0.9236133,1.809423,-0.8053655,-0.030645577,-0.078717984,-0.88492095,-1.5092229,2.141215,0.011420518,-0.70637786,0.6293143,2.7062945
282,0.4137873,0.036802217,0.010060243,-2.437032,1.5066798,-3.1180758,0.029696135,-0.034000546,-1.982897,-3.043664,0.25625017,-1.5621104,0.2531958,-2.6374066,1.5557114
283,-2.997073,-0.016606312,0.17232554,1.7344761,0.95722735,-1.2347016,-0.13034877,-0.10199936,-3.43164,-2.8972814,-3.1297438,-0.33469564,0.25075313,1.836419,0.9185117
284,-3.142899,0.0024146277,-0.1353578,-1.3094511,2.419321,-3.6693063,0.1485077,-0.23955685,-1.1400616,-2.102973,-2.9167304,-0.34689862,-0.4202113,-2.4498625,2.5449386
285,-1.8477625,-0.04928838,-0.11964736,2.5326896,3.097411,-2.1554031,0.0833444,-0.19256708,-0.4944942,-1.7730227,-2.0062912,-2.4359374,0.7347861,2.1623769,3.5188615
286,1.0324174,-0.075294234,0.12229493,-2.0684345,2.3394,-2.328357,-0.030325983,-0.14042434,-0.7354586,-1.6953424,1.4627246,-0.003914155,-1.601867,-1.3301413,2.456804
287,-2.987364,-0.01723127,-0.013926158,0.7427903,2.0446854,-2.2959008,0.038542233,-0.17298749,-1.6382064,-1.837688,-3.87411,-0.7279458,0.5548505,0.2529608,2.0208783
288,-2.0138056,-0.003879639,-0.07829188,-0.8224127,1.9157865,-2.1157532,0.1015832,-0.14759657,-1.0387285,-1.8436923,-2.4842272,1.4818554,-0.5214612,-0.48558766,1.8543389
289,1.060232,-0.07362631,0.03552786,-1.2536299,1.9788091,-0.41518927,0.008187085,-0.073098004,-0.4492998,-1.3289256,1.5804272,-1.7358264,-0.8809688,-2.4941292,1.3687204
290,0.27697015,0.022513777,-0.04471517,-0.61812425,1.315585,-1.887522,0.08055858,-0.051861383,-0.78616285,-2.056987,-0.119773924,-1.6135625,0.14462537,-0.14062303,1.1038123
291,0.7637046,-0.08103357,0.040104367,-1.067328,2.2495074,-0.26871896,0.012496877,-0.08399384,-0.27527452,-1.2059551,-0.12764227,-1.3677418,0.6208168,-0.6344591,2.8281229
292,-2.254741,-0.039320137,-0.0772373,-1.0321078,2.8298614,-1.9068551,0.10479258,-0.19515292,-0.6370839,-1.479688,-3.16916,-1.125264,0.99304956,-0.8903275,3.2876782
293,0.14829868,-0.067892194,0.018601393,0.053278416,2.3201723,0.02749002,0.02039265,-0.08830681,-0.36338234,-1.1437366,0.6130965,0.10379021,-2.4021404,0.76339257,2.7826085
294,1.8973778,-0.0851708,0.12807676,-1.2343186,2.148403,-1.0211684,-0.04265105,-0.08786784,-0.326684,-1.3954265,2.2057252,1.001942,0.13521236,-1.4882883,3.0446863
295,3.3549638,-0.010622016,-0.08318017,2.2131991,1.7981615,-2.1063926,-0.015377174,-0.08591454,-1.55795,-2.2797842,2.9791818,0.9661694,-1.126717,2.1408572,1.3450137
296,0.73050845,0.0048423875,-0.0107726585,-0.14101022,0.15565169,-1.3785137,0.025294865,-0.025526768,-1.4920796,-2.5133305,1.2154454,-1.7539741,0.7219009,0.38603687,0.4223766
297,-0.29542935,-0.080761775,0.0149089545,-1.521775,3.1103957,-2.993379,0.020533243,-0.21992359,-0.8140068,-1.8133538,-0.5625121,0.012403905,0.052094813,-2.274174,3.406671
298,1.3258064,-0.06030092,-0.09545655,1.9208908,2.0874665,-0.9040521,0.022930602,-0.100515656,-0.60983884,-1.5343909,0.97479355,0.27843988,-1.1115537,0.75162625,2.2851694
299,2.04362,-0.09109612,0.106406875,-1.8084162,2.5907624,-3.1108785,-0.039941184,-0.16192955,-0.5945176,-1.8674221,2.242525,-1.4980066,0.21699752,-1.9805634,2.2072835
300,-0.85404044,0.010725375,0.042760234,1.3748486,0.53733903,-0.18008876,0.0172502,-0.03622529,-1.5305884,-2.018103,-1.110391,0.5327453,0.71730614,2.0455518,0.34396875
301,5.1972055,-0.100911856,0.1715962,-1.2559685,1.7304113,-2.18742,-0.11915341,-0.069714,-0.3891766,-1.953565,5.2554016,1.0255126,-0.8520423,-0.8274876,1.9350717
302,-0.5602624,-0.06501584,0.05399911,-0.47965702,2.7335505,-1.626734,0.0031955317,-0.16869915,-0.8314196,-1.5279502,-0.87368,-1.6278614,2.3566017,-0.4970411,2.748338
303,1.5243198,-0.043162484,0.26907963,-0.013340041,1.2534173,-2.157833,-0.19336656,-0.13006954,-2.5932276,-2.7012744,1.5124766,-1.3160048,-0.24116725,-0.55931586,1.1558776
304,-0.4437263,-0.07652947,-0.0077790204,-1.3792301,2.8043842,-1.8649721,0.036092065,-0.17321725,-0.6725285,-1.6174085,-0.5961212,1.8340546,-0.12453657,-0.81966746,2.7471275
305,4.688496,0.0025942933,-0.002124106,0.10237324,1.9321728,-3.27155,-0.07420948,-0.061669104,-2.5038056,-2.9496424,4.741307,-1.2249402,-0.5552206,-0.41075134,1.6474737
306,-0.7292411,0.014665021,-0.015869968,-0.20621443,-0.6876545,-1.3770716,0.029891243,0.0029240036,-1.8898634,-3.0311139,-0.97760296,-0.9703237,-1.9266559,0.67484695,-0.7372919
307,1.1776351,-0.03868126,-0.139748,3.5097978,2.0024166,-1.2902379,0.027468635,-0.1068992,-0.8499621,-1.7874526,0.7767869,-0.76135916,0.97505283,3.307755,1.7945125
308,-1.1548256,0.042502165,-0.123171546,-0.2807709,2.7036538,-3.2351665,0.1301007,-0.12617171,-0.7477273,-2.2013206,-1.0148917,-0.94613653,1.3283947,-0.62339926,2.4250193
309,0.07626145,-0.010157149,-0.09651237,2.4686093,1.7012153,-0.9624867,0.058451258,-0.089720085,-0.6773536,-1.616149,1.033305,0.37935674,0.63775575,1.6334974,1.118721
310,1.3770956,-0.080556735,0.103584416,-0.98833674,2.3356452,-1.263145,-0.029675554,-0.10919072,-0.4336443,-1.4385471,2.1975064,-0.49168038,-0.78555375,-0.9872095,2.6830623
311,0.45224476,-0.07841306,0.07509549,-1.297958,2.427846,-0.8644479,0.0020226818,-0.11289311,-0.39949536,-1.2778385,0.9330343,-1.7703872,1.2364117,-0.12781942,1.7211754
312,4.3475776,-0.11317354,0.099556126,-1.6110744,2.0279155,-2.1656616,-0.06402463,-0.077420466,-0.10197067,-1.737182,4.2671747,-1.2156824,0.29066113,-1.9816357,2.6254935
313,0.24175416,-0.05274237,-0.013490053,2.1194525,2.3666265,-0.3856957,0.012390152,-0.10293687,-0.54349494,-1.370746,0.15038237,1.1755414,-2.4436269,2.6816752,2.808804
314,3.9786708,-0.10665809,0.089164965,-1.671175,1.9424944,-2.1699932,-0.05511891,-0.07518275,-0.1980567,-1.7892697,3.642678,-1.2798463,0.89061755,-1.5492556,2.1613398
315,-2.8465521,-0.05135488,-0.09535125,-1.1302989,3.3749857,-2.5965858,0.108219184,-0.2521094,-0.8197613,-1.644486,-2.9255447,-0.14408283,0.6018387,-2.1620927,3.2592187
316,5.882045,-0.09216451,0.22271515,-1.7942754,1.6510832,-2.5956051,-0.15582773,-0.08751932,-0.70070386,-2.244916,5.5640545,-1.0882277,1.919472,-2.1219766,1.8858132
317,-1.7636464,-0.01257922,-0.06898628,-1.6490968,2.028026,-1.8174595,0.10600491,-0.13141906,-0.77014315,-1.7444994,-1.2662592,0.3986925,0.24315752,-0.9955742,1.9206611
318,0.78163576,-0.08870174,-0.038032707,-0.8886301,2.3689694,-0.34333384,0.039517537,-0.091303185,-0.19104934,-1.3444105,-0.82416856,0.39016283,-1.9502176,-0.4005998,3.4179711
319,-1.9834666,0.043426577,-0.074169785,-0.22000103,1.0802605,-2.3225148,0.11415962,-0.10642738,-1.2516187,-2.2272015,-1.7622638,0.5772794,-0.6178185,0.41683412,0.573881
320,1.2861624,-0.092052855,0.027703486,-0.9788557,2.4424949,-0.7934687,0.009462014,-0.09948451,-0.15484524,-1.3379005,1.433356,-1.2211548,1.9723215,-1.7510064,2.383531
321,-0.8461057,-0.071302645,0.020979963,-1.4887683,2.911428,-2.062526,0.031499945,-0.19411981,-0.7876543,-1.5853289,-0.4455558,-0.7529828,-0.86794347,-0.5462543,2.5888705
322,1.5426265,0.0028047082,-0.034701005,0.36046553,0.052360177,-1.3221128,0.028521826,-0.027417375,-1.4380084,-2.55809,1.9289966,1.107434,0.20545334,0.85809255,-0.20210609
323,-0.95792997,-0.008877701,-0.018666573,0.30939633,1.567062,-0.52712965,0.062310554,-0.06419484,-0.66373825,-1.4933932,-1.0118303,-1.082039,-1.3817353,-0.14237761,2.0687466
324,-0.93696904,0.016417759,-0.011082802,-0.5786432,0.039911807,-1.0887493,0.030441945,-0.014728807,-1.6250265,-2.6162906,-0.4497631,0.5050238,1.0913119,-0.5616515,-0.040256076
325,0.4133572,-0.07912308,-0.10057531,0.8967819,2.6912444,-0.78951,0.05802925,-0.11373306,-0.09127641,-1.4093853,-0.67179805,0.9467161,0.049760744,1.8794146,2.224781
326,-0.7092092,0.0009997617,-0.0849317,2.7214298,1.6478862,-1.0896842,0.082833394,-0.09460171,-0.51561236,-1.6155094,-2.1061592,-2.6865401,0.029123858,2.2338336,1.8025115
327,-1.7392015,0.017009098,-0.02060217,-1.9476461,0.96392035,-1.7578954,0.08904632,-0.06800895,-1.2831817,-2.2724946,-1.3117986,-0.65627015,0.025676202,-0.50353837,0.5452057
328,0.7727237,-0.01647338,-0.033182383,-1.4077355,1.9533169,-1.8152895,0.054149233,-0.06428352,-0.80504954,-2.0472515,1.5236709,-0.0017315354,-0.24111293,-0.48893166,2.5231895
329,1.396954,-0.028397258,0.0071447785,-1.8141502,1.1407385,-1.3135757,0.023493914,-0.040261082,-1.0476213,-2.1327581,1.0547795,-1.6688257,1.6476741,-2.059342,1.4117856
330,-0.6276755,-0.06950917,-0.11780407,0.84378946,2.9655833,-1.1356246,0.0903051,-0.13576992,0.09898901,-1.4279238,-0.74397033,1.9036711,-0.5883996,0.2934922,2.4871323
331,-0.12567995,-0.013464776,0.0588717,-1.1690556,1.2301568,-0.6748111,0.023631798,-0.044702977,-0.80274224,-1.6534315,0.0024201125,0.76932555,-0.7126107,-1.2412832,1.5435569
332,2.3116322,-0.042685974,-0.06385399,0.6288294,1.964607,-1.3765913,0.012177177,-0.0835984,-0.91470504,-1.8377168,3.0769868,0.97515583,0.71430916,0.39771843,2.540825
333,0.10275739,-0.048708387,0.13566893,1.9497519,1.6207436,-0.619418,-0.07034664,-0.06776746,-1.2536347,-1.7455446,-0.941992,0.98658425,-0.15535018,1.911347,1.087568
334,4.250903,-0.08498,0.23693678,-3.0922103,2.2442937,-4.144379,-0.13148673,-0.1810236,-1.1078081,-2.3722825,4.3337507,-1.3490142,1.6277194,-3.3611674,1.5346043
335,1.7488867,0.0063849096,-0.070409685,1.23817,1.6662275,-1.9387114,0.027652381,-0.07391056,-1.2012066,-2.045562,1.5763345,-0.891986,-0.819939,1.3279132,1.8855896
336,0.09866075,-0.08847065,-0.058526427,-0.11494674,3.087496,-1.9730908,0.045247085,-0.16543831,-0.3070612,-1.634296,0.54568297,-1.862814,0.53796864,-0.96796924,3.0939841
337,-2.3290644,-0.0016248887,-0.0922608,-0.20886302,1.9581809,-2.5175228,0.10142039,-0.17557217,-1.2073635,-1.9241859,-2.7666495,-0.3027963,-0.6966165,-0.75252247,2.3709533
338,1.9460521,-0.014794773,-0.10785693,2.999921,1.3714104,-1.2919749,0.019199384,-0.081530616,-1.2200629,-2.0089197,1.1268482,1.8181794,-0.06556195,2.5276268,1.0452312
339,-1.6831609,-0.051987026,-0.066157416,-1.3426331,2.7279425,-1.6328272,0.08595109,-0.16949691,-0.6019819,-1.5067601,-1.3271677,0.60214376,-1.5673687,-1.4818366,3.1423614
340,-3.3815997,-0.04584933,-0.11867145,-1.5849551,3.457762,-3.4504929,0.11889889,-0.28880146,-1.1164119,-1.9219555,-3.3377526,1.3546144,0.62698984,-1.8095969,3.2599592
341,0.04580701,-0.0064553167,-0.0012098677,-1.0233517,1.0300939,-0.87318116,0.035925806,-0.039375238,-1.0479288,-1.877528,-0.79401404,-0.16392809,0.5745694,-1.6951373,1.3321416
342,1.082655,-0.08268049,-0.049793947,0.4512503,2.4483798,-0.58577573,0.027604768,-0.0999906,-0.31836057,-1.353676,-0.07819605,0.20834115,-0.8351263,-0.49228632,2.3480852
343,-1.147105,-0.012056795,-0.043455083,3.1450758,1.6294694,-1.0043848,0.06457889,-0.09807858,-0.65431535,-1.7334495,-1.524915,-0.03893372,0.053207796,2.0515523,1.6239913
344,1.6218153,-0.06866295,-0.042207543,1.151711,2.0393593,-0.54321563,0.0011874866,-0.08986349,-0.7269523,-1.4369919,0.8047727,0.12699524,-0.079871446,-0.06861937,1.7900447
345,0.42077553,-0.08004417,0.055575192,-1.2043443,2.459083,-0.7888111,0.009797821,-0.113258265,-0.36383796,-1.2806722,0.033596396,0.38547236,1.4373434,-0.52097094,1.3044755
346,-2.4407835,-0.029225964,-0.086540736,-1.519999,2.4975932,-2.404815,0.1083348,-0.1857948,-0.8511045,-1.6462904,-3.1262352,-0.3280345,-0.026533104,-2.0104966,1.9730117
347,-1.4647607,-0.07587736,-0.05945587,-0.62805617,3.1551328,-1.3391362,0.06790506,-0.18467055,-0.5090563,-1.4043038,-1.9193201,0.82353264,-2.7444203,-1.3573483,3.4617584
348,2.290666,-0.015644746,0.04297148,-0.15340972,0.25318974,-1.1239128,-0.027177481,-0.022768138,-1.4394826,-2.5479624,1.3727446,-0.45961088,-1.873059,-0.41829118,0.43057513
349,-0.587282,-0.0417751,-0.034838066,-1.4869077,1.9543569,-1.1331913,0.06724414,-0.09777812,-0.65458345,-1.6333206,-0.35441947,-0.26887804,1.0946194,-0.972677,2.0390878
350,-4.9571714,-0.04283252,-0.059743565,-1.7177985,2.8528614,-5.020058,0.057787612,-0.28996542,-2.3706968,-2.515468,-4.924929,-0.3728313,-0.67861664,-1.5774652,2.8300552
351,-1.2416735,-0.06067819,-0.10048618,0.5010446,3.0216777,-1.3634413,0.09220322,-0.15992355,-0.13970971,-1.4331028,-1.8178699,0.42345735,-0.4533133,1.2119656,2.6477637
352,-1.7908833,-0.035999257,0.05976503,2.0860012,1.911998,-0.35365474,-0.007318436,-0.08073744,-1.1188908,-1.4701192,-1.5165999,-0.07657934,0.115314685,1.6304891,2.2924156
353,-0.44055897,-0.048757292,0.16332525,-0.3037606,1.7920113,-2.660793,-0.09871363,-0.15616965,-2.1244776,-2.2994688,-0.39805958,-0.29450038,-0.15862033,-0.9624275,1.7089937
354,-1.5307107,0.013549082,-0.057633314,-1.1541673,1.4666457,-1.6367974,0.107928194,-0.09326996,-0.8425865,-1.9324284,-1.882598,0.5669003,-0.5247406,-1.7366743,1.4745973
355,0.08558637,0.0016874287,-0.06666234,-0.5710659,1.9517765,-1.7952124,0.08861605,-0.07206206,-0.4979899,-1.8570917,0.53145134,-2.635095,1.2813191,-1.5514467,1.9291387
356,3.6998649,-0.038748585,-0.08189572,1.496252,1.9497306,-1.5049813,-0.01215984,-0.08571131,-1.1289148,-1.9490491,3.6476588,-0.84256524,-0.72358626,0.96105397,1.8657862
357,-3.102944,-0.020930046,-0.16174237,-0.67029524,3.021831,-3.5156236,0.15647815,-0.2561966,-0.6847912,-1.8682411,-3.0368304,2.0508187,-0.24534868,-1.575428,3.138511
358,2.3696375,-0.10153802,0.002774099,-0.6306201,2.4455018,-1.3124092,0.0016975589,-0.09682244,-0.046838284,-1.539668,2.7524037,0.05209452,1.3313853,-2.3259337,3.026299
359,-2.0170434,-0.021756133,-0.16845421,2.7224026,2.7081149,-2.817572,0.11263237,-0.20971417,-0.6549624,-1.8318559,-1.6943885,-0.07344253,-0.373947,2.7901595,2.610176
360,-2.0144095,0.018530643,-0.05695632,0.03797856,1.3225795,-2.0470462,0.08390958,-0.1204055,-1.3730388,-2.0340872,-1.9385668,0.15236123,0.41037872,0.024824288,1.3757503
361,0.0697267,-0.049370404,-0.017319813,1.4244896,2.1847963,-0.10441816,0.024723412,-0.09271807,-0.5686197,-1.2753069,0.39852986,-0.9369932,0.2119579,1.546729,2.8297381
362,-1.0961742,-0.02667273,-0.05049358,-1.4080021,1.9778373,-1.2492573,0.08614905,-0.10425584,-0.6448227,-1.6055385,-1.5016408,-0.3088777,-1.180998,-1.5359664,2.015646
363,2.4263542,-0.05462109,-0.07281257,1.4975504,1.7235229,-0.78605556,0.0002956707,-0.082912825,-0.77808654,-1.4416208,2.7431622,0.6633912,-1.7470965,0.6041885,2.4203513
364,0.8359948,0.029505182,-0.0516394,1.115743,0.62538826,-1.754854,0.045619957,-0.04555323,-1.3061198,-2.2577488,0.31506687,0.33849317,0.22027352,1.3032824,0.3197825
365,-1.8449864,-0.06665851,0.0089711435,-1.6638541,3.003689,-3.5684493,0.028714823,-0.24299681,-1.3874143,-2.0371737,-2.0920866,-0.073475644,-0.727293,-1.7070746,3.4352546
366,-0.49380636,-0.05636586,0.13598885,-0.7873591,2.1199176,-3.1571455,-0.06931551,-0.1769731,-1.8243741,-2.2267823,-0.3085361,0.5740619,1.1721618,-0.4097731,2.229975
367,-0.5555663,-0.0767359,0.016179165,-1.181451,2.872174,-1.4519632,0.032425992,-0.17271605,-0.5829712,-1.4238045,-0.1093007,-0.08359796,0.79731226,-0.7251018,3.469908
368,-0.25282156,0.00039487446,-0.09355594,1.0003918,1.4792897,-1.0660053,0.091120616,-0.07412777,-0.45308304,-1.6938485,-1.0806528,-0.79287684,-0.016298838,0.72498816,1.7208577
369,3.4906383,-0.051204722,0.093192235,1.4624604,1.3080426,-0.92877275,-0.07859411,-0.057797022,-1.1537666,-1.8264577,3.337245,-0.6425982,0.44446808,2.0150065,0.53596836
370,0.85956866,-0.05355947,-0.025935164,1.9848473,2.0607178,-0.273584,0.0015154686,-0.09336227,-0.7922586,-1.4123541,1.8654165,0.13234839,-0.14047578,2.8274353,2.6428075
371,4.2374163,-0.08108104,0.18320361,-1.3590978,1.4496453,-1.6740328,-0.11210872,-0.055559397,-0.56995106,-1.9667976,4.2812533,-0.8301074,0.59534824,-1.4004626,1.6020112
372,0.25635394,-0.08352309,-0.027590437,-0.97734714,2.4846616,-0.53586245,0.04258489,-0.109572895,-0.28525686,-1.356157,-0.41029933,0.05271957,-0.7897381,0.09667909,2.3982775
373,0.8493896,-0.08030942,-0.111056045,0.39204878,2.70236,-1.0017321,0.06271674,-0.11185823,-0.058597326,-1.6144505,0.6678503,0.15053408,2.2300525,-1.0332215,2.7280936
374,3.4910908,-0.10457825,0.1123762,-1.7783412,2.2920482,-2.8012905,-0.058857813,-0.116942696,-0.30621743,-1.8802838,3.624763,0.21298364,-0.5416625,-2.5333438,2.2894216
375,-1.8471555,-0.045638647,-0.047866303,-1.3924583,2.6567743,-1.5239367,0.08600572,-0.16712046,-0.61978436,-1.4389733,-1.4498367,0.7282097,0.38853666,-1.9688683,2.3849049
376,1.5969152,-0.10023672,-0.03811323,-0.70478284,2.3606076,-0.39867032,0.026807899,-0.09081654,-0.08736348,-1.3116153,1.3399547,0.7109756,1.0907077,-0.60234404,1.8017982
377,-0.8001,-0.07141,-0.04347901,-1.0210626,2.7032976,-0.9982819,0.06279167,-0.14537132,-0.44097042,-1.3861938,0.0009596348,1.4337142,-0.9889374,1.4045455,3.2861094
378,-0.22918342,-0.015662452,-0.037583284,2.245243,1.6657882,-0.49739122,0.040954202,-0.08360338,-0.76227415,-1.5048347,1.4725887,1.8479373,-1.8587672,2.1325676,1.9667407
379,0.81316775,-0.08987946,-0.055157706,-0.8832334,2.372262,-0.44595897,0.044056058,-0.09183471,-0.19718528,-1.4058653,1.6288607,1.0930504,0.8605161,-1.4973418,1.6430945
380,-0.9430759,0.042278178,-0.09310543,1.2566353,0.93844116,-1.6131225,0.11396583,-0.060554788,-0.7273152,-2.0806623,-0.6782018,-0.028746694,0.5918276,1.2562265,1.1691314
381,2.1297536,-0.052977834,0.24877475,0.97215986,1.1990162,-0.82284516,-0.15654264,-0.056616724,-1.5288355,-2.2223253,3.2639904,0.32037506,-0.55528873,0.45671815,1.3561221
382,1.0108718,-0.07183928,-0.017295409,0.121056825,2.1358254,-0.19653547,0.012838189,-0.084202364,-0.5553782,-1.2940212,0.09896934,0.20445186,-1.9704052,0.5439412,2.2347872
383,2.1335378,-0.01447032,-0.05023796,1.4007128,0.643457,-0.93755984,0.009524144,-0.04711117,-1.3824466,-2.1216984,2.3647585,1.4375439,0.56691086,1.7660415,0.38848293
384,1.8802328,-0.06172016,0.046840522,-1.7314845,1.4937859,-1.061888,-0.0075050173,-0.05443664,-0.66704285,-1.6973927,1.8265592,-1.020233,-0.9471244,-2.0214372,1.3285639
385,0.13312049,-0.07027256,0.078490235,-1.5545835,2.4096386,-1.4351245,0.0040593185,-0.12908256,-0.5951263,-1.4291794,-0.5559048,0.62647057,-1.4596413,-2.1369336,2.9586291
386,1.6098135,-0.06501714,-0.08246135,1.6409627,2.0437207,-0.6586262,0.016567806,-0.09577015,-0.5915694,-1.3970455,0.7867346,0.23594019,-0.84175193,2.3156137,2.110036
387,-2.6427464,0.018745588,-0.110975556,-1.6943005,2.3217506,-3.035797,0.15320334,-0.18223913,-0.80531216,-1.9800167,-2.473855,-0.6890737,-0.08181415,-1.6936702,2.4663017
388,-0.83854085,0.028472356,-0.07184688,0.07700127,0.9779297,-1.4132236,0.111389615,-0.051393814,-0.63993084,-2.1005542,-0.6054488,0.38780564,0.18269724,-0.8693548,0.5301218
389,2.1602776,-0.051968284,0.070273876,1.2846398,1.5891347,-0.4706186,-0.048872046,-0.06787252,-1.0169798,-1.5564654,1.8683842,1.2450445,-1.3522742,0.87518406,1.9042165
390,1.8078424,-0.09222318,0.029398244,-1.1807271,2.185803,-0.7794825,-0.0026414748,-0.08307131,-0.27667522,-1.3842268,1.4251554,-0.6757403,-0.6040442,-1.3479096,1.7353534
391,-2.4529727,-0.032300174,0.011088442,0.3146512,2.2418811,-1.4194045,0.032705225,-0.14451994,-1.2350947,-1.5217487,-2.9886765,0.61931735,0.21281403,1.0877848e-05,2.3009796
392,0.5499774,-0.07410379,-0.048150152,1.3932483,2.641801,-0.80886245,0.030400733,-0.11173362,-0.26017475,-1.4292765,0.94176114,0.4391703,0.6251221,-0.121789455,2.36414
393,1.674538,-0.07918091,0.027229715,-0.022005841,2.178705,-0.5871031,-0.01182111,-0.08506856,-0.45378613,-1.3433734,1.3869823,-1.569022,0.56928635,0.018668458,2.1486485
394,-0.15296985,-0.018316878,-0.008172447,-1.5340719,1.2979009,-1.0397036,0.055606455,-0.04691624,-0.85172224,-1.8505926,0.13319398,-0.562105,-0.058012843,-2.4172814,0.5022068
395,1.298726,-0.013043254,-0.05149401,-0.10935639,1.6950569,-1.6212041,0.044491485,-0.068262935,-0.84451115,-1.9255333,1.064486,-0.3362141,1.6195294,0.2529422,2.3110886
396,1.0303968,-0.043798823,-0.034607366,0.9194373,1.6366116,-0.46089923,0.011519859,-0.07420686,-0.94343734,-1.5471866,0.39561933,1.7412273,0.55857164,0.043379307,1.7453893
397,-1.6780236,0.015692834,-0.027134972,0.66026753,1.2000097,-1.3329164,0.06803082,-0.08499287,-1.15569,-1.8342768,-1.6562008,-1.1681362,-0.7387184,0.8099489,1.0652564
398,3.2002857,-0.049228687,0.048897017,0.1435171,1.1775366,-1.5555017,-0.05519309,-0.05090058,-1.0938693,-2.007432,4.6533957,1.870596,1.872218,0.24407338,1.5394604
399,-1.7631373,-0.021976793,0.004018637,2.581832,1.6816895,-1.0706985,0.03265211,-0.088681415,-0.938252,-1.732981,-1.1209261,0.5280634,0.5919986,2.0680256,1.9573137
400,-1.2142532,0.013610834,-0.010695914,-1.7999284,0.52639496,-1.8127983,0.06786514,-0.03317228,-1.3145778,-2.5712223,-1.140494,0.17981274,-0.7073226,-1.5957093,0.7599533
401,2.647733,-0.07680195,0.119078115,-1.3154899,1.6316888,-0.9287937,-0.057163626,-0.059794575,-0.55867076,-1.5937996,2.5847054,0.44169784,-1.0703524,-1.2195557,1.7909327
402,0.45648295,-0.03616218,-0.077165194,-0.010544956,1.8361716,-0.89978206,0.07458575,-0.07917957,-0.25707603,-1.5640315,0.1717011,1.082836,0.691041,0.13352239,1.3883381
403,2.1700525,-0.05964599,-0.04474362,1.0047784,1.5736599,-0.52142346,-0.0053785173,-0.075250044,-0.8715888,-1.4307978,1.692849,0.20360546,-0.5220025,1.9098172,1.2013426
404,0.117438,0.010676444,-0.038763046,1.3143265,0.9010532,-0.91102403,0.04743176,-0.05347292,-1.1642492,-1.9449798,-0.34910345,2.1820235,0.7942665,0.40020692,0.9092237
405,0.72297865,-0.031152278,-0.11213655,1.0169584,2.1993747,-1.2371238,0.07562928,-0.09727025,-0.2912054,-1.6345642,0.43222052,1.0811194,-1.2362889,1.1026393,1.4895779
406,-1.762478,-0.022560358,0.06609358,2.7223363,1.5799111,-0.5966661,-0.002916973,-0.077970445,-1.2700925,-1.6928861,-2.3700716,-0.18122585,1.1301979,2.6536002,1.4919112
407,1.1837246,-0.049591158,-0.04885327,2.346041,1.8687255,-0.5359522,0.0031111557,-0.09238172,-0.9408057,-1.5886593,1.8651881,0.31988722,-1.5252951,2.1845899,1.539629
408,-1.4562243,-0.008441916,-0.08433504,2.3038642,1.8329918,-1.5185772,0.082651794,-0.12864666,-0.6930728,-1.6915746,-1.06109,0.19475898,0.20018381,2.381078,2.3036425
409,-1.3146353,-0.03412787,-0.010785308,4.1506805,2.0700548,-1.1649972,0.0072655343,-0.10886435,-1.0958754,-1.880089,-0.9677489,-0.087997034,0.01588619,5.242493,2.574675
410,-2.2645674,0.037746314,-0.035308648,-2.261101,1.0092514,-2.7365289,0.10692368,-0.08502561,-1.4649594,-2.5747337,-2.2438476,0.27009726,0.47564304,-2.3391879,0.38447887
