,latent_mean_0,latent_mean_1,latent_logvar_0,latent_logvar_1,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
660,0.35248095,-0.47563022,-1.6167941,-3.0618594,1.019493,-0.6782455
661,-0.74421126,0.097076505,-1.2974073,-2.5716052,-1.227034,-0.087780625
662,0.88040745,1.3473526,-1.1275165,-1.7636943,0.69709057,0.7959459
663,-0.30503908,-0.3629702,-1.5189503,-2.864683,-0.110047475,-0.3164236
664,-0.22894138,0.64474106,-1.1403306,-2.228734,-1.4270258,0.704795
665,-0.021253884,-0.6354201,-1.8785224,-3.144308,0.39042407,-0.52751195
666,0.8812661,-0.619653,-1.8219028,-3.0248687,0.48269504,-0.8012799
667,-0.26865497,1.5862528,-1.031879,-1.6390579,-0.31737515,0.98485535
668,1.3865408,0.13404992,-1.5633342,-2.9592786,1.2090994,0.30905104
669,-0.104706556,1.8150874,-0.936072,-1.5390694,1.0095519,0.97471905
670,-1.0088036,0.14633673,-1.3851979,-2.677224,-0.7603615,-0.19368163
671,-0.41537857,1.1048704,-1.1478983,-2.0216002,-1.0959263,0.9217992
672,0.7225677,0.2932547,-1.4750853,-2.5084276,0.825367,-0.117504895
673,0.6865057,-1.2524047,-2.2484903,-3.4045134,0.9483738,-1.2113292
674,-0.28380936,-0.762748,-1.7810386,-3.176217,-0.7554679,-0.85505676
675,-1.6888964,-1.0725625,-2.1005187,-3.4988065,-1.678305,-1.0854231
676,-1.567012,-0.4254833,-1.9338703,-3.0452762,-1.7480631,-0.4031415
677,0.33206725,-0.35335895,-1.7434831,-2.85736,0.4831847,-0.6177559
678,0.808885,1.2521335,-1.1400236,-1.9656796,0.92936915,1.4714648
679,1.3536513,1.5346377,-1.0857866,-1.7833517,1.8561735,1.8983028
680,2.1215496,-0.2578639,-1.7507929,-3.2636461,2.8126671,-0.42941248
681,1.9093243,0.051558465,-1.7018124,-3.1867735,1.9237049,0.13896681
682,0.27083617,-0.45852506,-1.4510196,-2.8011117,1.0465693,-0.13468245
683,-1.4409128,0.3108302,-1.2427572,-2.4102254,-1.4206928,-0.09963313
684,0.74750054,-0.68493205,-2.1219544,-3.216754,1.0359639,-0.87120926
685,0.14953506,-0.15416855,-1.865592,-2.834509,0.29417735,-0.014540538
686,-0.13622025,0.1811693,-1.5881202,-2.5777621,-0.118429,0.5375837
687,-4.57006,0.2607862,-4.1517954,-2.606864,-4.569483,0.08887161
688,0.67251444,-0.3190163,-1.5149409,-2.7258384,0.8635859,-0.46177462
689,0.7882509,0.28197113,-1.6210511,-2.4813428,0.9040164,0.16478342
690,-1.2426958,-0.17218731,-1.6830232,-3.0705514,-1.1118593,-0.28390187
691,-4.056527,1.1636931,-3.157652,-1.4278432,-4.242441,1.7152345
692,-0.017383575,-0.2306575,-1.6198955,-2.8733222,-0.21195084,-0.3126879
693,-0.3734051,1.8172787,-1.1381716,-1.4771385,-0.5796603,2.5884662
694,-0.08759022,0.43902895,-1.3927616,-2.3559778,-0.113884084,0.10643169
695,0.7025231,-0.23518032,-2.0312197,-2.8994803,1.2211014,-0.588557
696,0.99966323,0.909232,-1.371696,-2.1908734,0.57587886,0.87564915
697,-0.57202256,0.43028674,-1.2366333,-2.33736,0.2698636,0.56648743
698,1.351832,-0.73052084,-1.8019421,-3.258043,1.0397763,-0.8203648
699,-0.2984377,0.14186081,-1.3391842,-2.6150289,-0.7883835,-0.13562843
700,0.8918966,1.1917876,-1.1925586,-2.0158954,0.54986435,1.5188783
701,0.9692502,0.51763284,-1.4962132,-2.5708663,-0.051570773,0.59166
702,-0.031864583,-0.921317,-1.77021,-3.190121,0.02690807,-0.9092357
703,0.99752593,0.36949727,-1.6283911,-2.6344118,0.609908,0.062904924
704,-1.276742,0.26100793,-1.2242491,-2.4447064,0.0058908463,-0.100620955
705,0.40961206,0.28350267,-1.4520166,-2.488723,1.2754908,0.5780066
706,-2.1890488,-0.6326431,-2.0245714,-3.4834323,-2.1939528,-0.53389424
707,3.3800783,-1.2126046,-2.2215724,-4.274971,3.2506442,-1.112784
708,-1.2098887,-0.5741185,-2.0081768,-3.3358345,-1.3478645,-0.63036984
709,2.150507,-0.040903553,-1.7848029,-3.0772603,2.6208487,-0.114530936
710,0.5475416,-0.2510706,-2.0716062,-2.9077606,0.7487383,-0.3347413
711,1.6841666,0.01765722,-2.2090416,-2.8749113,1.2510569,-0.04824876
712,-0.2600236,-0.6071285,-1.8148603,-3.1523647,-0.7233844,-0.50168914
713,0.43321466,-0.737275,-1.7980696,-3.3333025,0.6218881,-0.82987076
714,0.51254654,0.50729454,-1.4023237,-2.5600095,0.81928253,0.4844168
715,0.93016195,0.62203896,-1.4261361,-2.2608998,0.90999675,1.1010993
716,-0.737731,2.2029722,-1.368561,-1.1706276,0.6833364,2.4443495
717,1.7686664,-0.3948687,-2.4322233,-3.1064656,1.7474076,-0.21187365
718,0.9288987,-0.33489865,-1.5419548,-2.7767777,1.1278911,0.020761669
719,0.3758791,1.2254202,-1.2288053,-1.9658825,-0.55224025,1.0844874
720,0.56519055,0.93485034,-1.4169492,-2.3677406,1.0658827,1.2441614
721,2.6215577,-0.75530624,-2.8861089,-3.5098357,2.7657485,-0.56386375
722,-0.93369436,-0.011321574,-1.4822541,-2.8192575,-0.852763,0.06405158
723,-0.2726348,-0.008600086,-1.2944132,-2.565944,-0.8805813,0.1262279
724,1.5052115,0.38769057,-1.6644603,-2.4095871,2.4957857,0.09996003
725,1.254418,0.14114729,-1.6277361,-2.4929693,0.76422226,0.11339758
726,-0.31738833,-0.21303205,-1.49342,-2.9768739,-0.41424453,-0.5542452
727,-0.34394762,1.140964,-1.279598,-1.9743865,-0.8998828,1.2174151
728,0.09311998,0.88172877,-1.1779702,-2.0582914,-0.1081164,1.3293622
729,1.1935577,0.20922452,-1.5054286,-2.7059343,1.4785043,0.09885557
730,2.4574714,-0.18007424,-2.0055847,-2.9956274,2.4279153,-0.23741134
731,1.2230331,-0.052093282,-1.7486753,-2.626895,1.4936177,-0.6397402
732,1.077693,-0.9885318,-2.2345765,-3.3032067,1.170693,-1.2399867
733,0.9497508,0.19375429,-1.6076734,-2.9362855,0.18731797,0.12275654
734,0.5268893,-0.025584012,-1.5231967,-2.6957357,0.13520643,0.24449608
735,0.51734126,1.2561376,-1.1351547,-1.9781926,0.78940713,1.5773454
736,0.69207656,0.049687058,-1.5320187,-3.1369615,1.3625126,-0.26256225
737,0.2332812,-0.37578925,-1.7316992,-2.87979,0.043587506,-0.5063128
738,0.52167547,-0.4663688,-1.8220692,-2.9299488,0.4316142,-0.11684665
739,-2.9779983,0.85431814,-1.8546708,-1.8718972,-2.6912234,1.1214048
740,0.022238135,1.1948632,-1.1513727,-1.9288579,0.91298616,0.91603756
741,1.4486989,-0.000908494,-1.7212827,-2.7125351,1.8213844,-0.19962493
742,-0.81199455,1.1384144,-1.2500567,-1.876549,-0.348073,0.40306652
743,-0.09522474,0.08469123,-1.69508,-2.6821487,-0.73626393,0.13406181
744,2.0377054,-0.067876056,-2.5029364,-3.0970984,2.358038,0.111207366
745,-0.80987966,-0.07385695,-1.5193889,-2.833873,-0.46909332,0.3600466
